;test_accuracy;Epoch;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
37;81.02;37;0.171875;0.6875;0.734375;0.7734375;0.48046875;0.26953125;0.13671875;0.11328125;0.015625;0.013671875;0.01171875;0.013671875;0.013671875;0.017578125;0.017578125;0.01953125;0.8;0.171875;0.671875;0.6640625;0.6953125;0.203125;0.15234375;0.109375;0.0859375;0.01171875;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.5
38;83.3;38;0.171875;0.6875;0.7421875;0.7734375;0.47265625;0.2578125;0.13671875;0.11328125;0.015625;0.013671875;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.01953125;0.8;0.171875;0.671875;0.65625;0.7109375;0.19921875;0.15234375;0.1015625;0.08203125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.5
39;81.82;39;0.171875;0.6875;0.734375;0.7734375;0.484375;0.26953125;0.1328125;0.11328125;0.013671875;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.01953125;0.8;0.171875;0.671875;0.65625;0.6953125;0.203125;0.16015625;0.109375;0.0859375;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.5
40;82.35;40;0.171875;0.6875;0.7421875;0.7734375;0.4765625;0.265625;0.13671875;0.11328125;0.013671875;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.01953125;0.8;0.171875;0.6875;0.65625;0.703125;0.19921875;0.1484375;0.10546875;0.08984375;0.01171875;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.5
41;83.51;41;0.171875;0.6875;0.7421875;0.7734375;0.484375;0.26171875;0.1328125;0.1171875;0.015625;0.013671875;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.01953125;0.7;0.171875;0.671875;0.6640625;0.703125;0.19921875;0.14453125;0.10546875;0.0859375;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.5
42;80.43;42;0.171875;0.6875;0.734375;0.7734375;0.484375;0.265625;0.13671875;0.1171875;0.015625;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.01953125;0.8;0.171875;0.671875;0.65625;0.703125;0.1953125;0.15625;0.109375;0.08984375;0.01171875;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.5
43;82.45;43;0.171875;0.6875;0.734375;0.7734375;0.48828125;0.28125;0.13671875;0.1171875;0.015625;0.013671875;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.01953125;0.8;0.171875;0.671875;0.6640625;0.703125;0.19921875;0.15234375;0.1015625;0.0859375;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.5
44;82.84;44;0.171875;0.6875;0.7421875;0.78125;0.49609375;0.29296875;0.13671875;0.1171875;0.015625;0.013671875;0.013671875;0.013671875;0.015625;0.015625;0.017578125;0.01953125;0.8;0.171875;0.671875;0.6640625;0.7109375;0.203125;0.15625;0.1015625;0.0859375;0.01171875;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.5
45;82.46;45;0.171875;0.6875;0.7421875;0.78125;0.49609375;0.2890625;0.13671875;0.1171875;0.015625;0.013671875;0.013671875;0.013671875;0.013671875;0.015625;0.017578125;0.01953125;0.8;0.171875;0.671875;0.671875;0.7109375;0.203125;0.15625;0.1015625;0.08203125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.5
46;81.74;46;0.171875;0.6875;0.7421875;0.78125;0.4921875;0.28125;0.1328125;0.11328125;0.013671875;0.013671875;0.01171875;0.013671875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.671875;0.6640625;0.703125;0.19921875;0.16015625;0.10546875;0.08203125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.5
