;test_accuracy;Epoch;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
44;81.55;44;0.15625;0.453125;0.46875;0.640625;0.58203125;0.60546875;0.4140625;0.234375;0.07421875;0.0390625;0.013671875;0.009765625;0.01171875;0.015625;0.021484375;0.015625;0.7;0.15625;0.453125;0.453125;0.609375;0.52734375;0.546875;0.37109375;0.20703125;0.060546875;0.033203125;0.013671875;0.009765625;0.01171875;0.015625;0.021484375;0.01171875;0.5
45;85.95;45;0.15625;0.453125;0.46875;0.6484375;0.58203125;0.609375;0.42578125;0.25;0.078125;0.0390625;0.013671875;0.009765625;0.01171875;0.015625;0.021484375;0.015625;0.7;0.15625;0.453125;0.4453125;0.625;0.52734375;0.5390625;0.375;0.2109375;0.05859375;0.033203125;0.013671875;0.009765625;0.01171875;0.017578125;0.0234375;0.009765625;0.5
46;83.69;46;0.15625;0.453125;0.46875;0.65625;0.58203125;0.6015625;0.421875;0.2421875;0.076171875;0.0390625;0.013671875;0.009765625;0.01171875;0.015625;0.021484375;0.015625;0.7;0.15625;0.453125;0.453125;0.6171875;0.52734375;0.5390625;0.375;0.2109375;0.056640625;0.033203125;0.013671875;0.009765625;0.01171875;0.015625;0.021484375;0.01171875;0.5
47;85.51;47;0.15625;0.453125;0.46875;0.640625;0.58984375;0.6171875;0.43359375;0.25;0.076171875;0.0390625;0.01171875;0.009765625;0.01171875;0.015625;0.021484375;0.013671875;0.7;0.15625;0.453125;0.4453125;0.6171875;0.53125;0.546875;0.3828125;0.2109375;0.05859375;0.033203125;0.01171875;0.009765625;0.01171875;0.015625;0.021484375;0.009765625;0.5
48;81.49;48;0.15625;0.453125;0.4765625;0.65625;0.5859375;0.609375;0.4375;0.24609375;0.076171875;0.0390625;0.01171875;0.009765625;0.01171875;0.015625;0.021484375;0.015625;0.7;0.15625;0.453125;0.4609375;0.6171875;0.52734375;0.54296875;0.390625;0.21875;0.05859375;0.03125;0.01171875;0.009765625;0.01171875;0.015625;0.0234375;0.01171875;0.5
49;83.87;49;0.15625;0.453125;0.484375;0.6484375;0.5859375;0.6171875;0.4453125;0.25;0.080078125;0.041015625;0.01171875;0.009765625;0.01171875;0.015625;0.0234375;0.015625;0.7;0.15625;0.453125;0.4609375;0.625;0.52734375;0.54296875;0.39453125;0.21875;0.060546875;0.03125;0.013671875;0.01171875;0.01171875;0.015625;0.0234375;0.009765625;0.5
50;85.03;50;0.15625;0.453125;0.4765625;0.640625;0.58984375;0.62109375;0.44921875;0.24609375;0.078125;0.0390625;0.01171875;0.009765625;0.01171875;0.015625;0.0234375;0.013671875;0.7;0.15625;0.453125;0.4609375;0.6171875;0.52734375;0.55078125;0.390625;0.21484375;0.05859375;0.03125;0.01171875;0.009765625;0.01171875;0.015625;0.0234375;0.009765625;0.5
51;84.62;51;0.15625;0.46875;0.4765625;0.640625;0.5859375;0.6171875;0.4453125;0.25;0.078125;0.037109375;0.01171875;0.009765625;0.009765625;0.015625;0.0234375;0.013671875;0.7;0.15625;0.46875;0.453125;0.6171875;0.52734375;0.54296875;0.390625;0.21484375;0.05859375;0.03125;0.01171875;0.01171875;0.01171875;0.015625;0.0234375;0.009765625;0.5
52;83.59;52;0.15625;0.453125;0.4765625;0.6484375;0.58984375;0.6171875;0.4453125;0.25390625;0.076171875;0.037109375;0.01171875;0.009765625;0.009765625;0.015625;0.0234375;0.013671875;0.7;0.15625;0.46875;0.453125;0.625;0.52734375;0.55859375;0.3984375;0.20703125;0.05859375;0.029296875;0.01171875;0.009765625;0.01171875;0.015625;0.0234375;0.009765625;0.5
53;83.26;53;0.15625;0.453125;0.46875;0.6484375;0.58203125;0.6171875;0.453125;0.2578125;0.080078125;0.037109375;0.01171875;0.009765625;0.009765625;0.013671875;0.021484375;0.013671875;0.7;0.15625;0.453125;0.4609375;0.609375;0.5234375;0.55078125;0.3984375;0.21875;0.060546875;0.029296875;0.01171875;0.009765625;0.009765625;0.013671875;0.0234375;0.01171875;0.5
54;87.09;54;0.15625;0.453125;0.4765625;0.65625;0.59375;0.625;0.453125;0.25390625;0.080078125;0.0390625;0.01171875;0.009765625;0.009765625;0.013671875;0.0234375;0.015625;0.7;0.15625;0.46875;0.46875;0.625;0.5390625;0.56640625;0.40625;0.23046875;0.0625;0.03125;0.009765625;0.009765625;0.009765625;0.013671875;0.0234375;0.01171875;0.5
55;79.09;55;0.15625;0.46875;0.484375;0.65625;0.59765625;0.6328125;0.46484375;0.26171875;0.078125;0.037109375;0.009765625;0.009765625;0.009765625;0.01171875;0.021484375;0.015625;0.7;0.15625;0.46875;0.4609375;0.625;0.546875;0.56640625;0.41796875;0.2421875;0.0625;0.03125;0.009765625;0.009765625;0.009765625;0.01171875;0.021484375;0.01171875;0.5
56;85.12;56;0.15625;0.453125;0.484375;0.65625;0.59765625;0.6328125;0.4609375;0.265625;0.08203125;0.037109375;0.009765625;0.0078125;0.009765625;0.013671875;0.021484375;0.013671875;0.7;0.15625;0.453125;0.4609375;0.625;0.5390625;0.5625;0.41015625;0.23828125;0.064453125;0.029296875;0.009765625;0.009765625;0.009765625;0.013671875;0.021484375;0.01171875;0.5
57;84.96;57;0.15625;0.453125;0.4921875;0.65625;0.6015625;0.63671875;0.453125;0.26171875;0.078125;0.037109375;0.009765625;0.0078125;0.009765625;0.013671875;0.021484375;0.013671875;0.7;0.171875;0.453125;0.46875;0.625;0.546875;0.57421875;0.41015625;0.23046875;0.05859375;0.03125;0.009765625;0.009765625;0.009765625;0.013671875;0.0234375;0.009765625;0.5
58;86.08;58;0.15625;0.46875;0.4765625;0.65625;0.59765625;0.640625;0.47265625;0.265625;0.080078125;0.037109375;0.009765625;0.009765625;0.009765625;0.013671875;0.0234375;0.013671875;0.7;0.171875;0.453125;0.4609375;0.6328125;0.5390625;0.57421875;0.421875;0.234375;0.0625;0.029296875;0.009765625;0.009765625;0.009765625;0.013671875;0.0234375;0.01171875;0.5
59;83.21;59;0.15625;0.453125;0.484375;0.65625;0.59765625;0.640625;0.46875;0.265625;0.08203125;0.037109375;0.009765625;0.0078125;0.009765625;0.013671875;0.0234375;0.013671875;0.7;0.15625;0.453125;0.4609375;0.6171875;0.5390625;0.56640625;0.4140625;0.2265625;0.05859375;0.029296875;0.009765625;0.009765625;0.009765625;0.013671875;0.0234375;0.009765625;0.5
60;84.8;60;0.15625;0.453125;0.4921875;0.65625;0.59765625;0.640625;0.47265625;0.26953125;0.078125;0.037109375;0.009765625;0.0078125;0.009765625;0.013671875;0.0234375;0.013671875;0.7;0.171875;0.453125;0.46875;0.625;0.5390625;0.58203125;0.4296875;0.23828125;0.060546875;0.03125;0.009765625;0.009765625;0.009765625;0.013671875;0.0234375;0.009765625;0.5
61;83.66;61;0.15625;0.453125;0.484375;0.65625;0.6015625;0.640625;0.48046875;0.2734375;0.080078125;0.03515625;0.009765625;0.0078125;0.009765625;0.01171875;0.0234375;0.013671875;0.7;0.15625;0.453125;0.4609375;0.6328125;0.546875;0.5703125;0.42578125;0.234375;0.056640625;0.029296875;0.009765625;0.009765625;0.009765625;0.013671875;0.0234375;0.009765625;0.5
62;84.33;62;0.15625;0.453125;0.4921875;0.6640625;0.60546875;0.640625;0.4921875;0.28125;0.083984375;0.037109375;0.009765625;0.0078125;0.009765625;0.013671875;0.0234375;0.013671875;0.7;0.15625;0.453125;0.4609375;0.640625;0.546875;0.5703125;0.42578125;0.23046875;0.060546875;0.02734375;0.009765625;0.009765625;0.009765625;0.013671875;0.0234375;0.009765625;0.5
