;test_accuracy;Epoch;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
53;80.16;53;0.171875;0.75;0.75;0.8359375;0.42578125;0.23828125;0.12109375;0.1015625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.01953125;0.7;0.171875;0.75;0.640625;0.71875;0.19140625;0.1484375;0.09375;0.07421875;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.015625;0.6
54;79.69;54;0.171875;0.75;0.7578125;0.8359375;0.43359375;0.2265625;0.12109375;0.10546875;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.017578125;0.7;0.171875;0.734375;0.640625;0.7265625;0.1953125;0.1484375;0.08984375;0.0703125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.013671875;0.5
55;79.55;55;0.171875;0.734375;0.75;0.84375;0.4375;0.24609375;0.12109375;0.1015625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.017578125;0.7;0.171875;0.734375;0.640625;0.7265625;0.1953125;0.1484375;0.09375;0.0703125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.5
56;80.96;56;0.171875;0.734375;0.75;0.8359375;0.4375;0.2421875;0.1171875;0.1015625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.017578125;0.7;0.171875;0.75;0.640625;0.7265625;0.19921875;0.15234375;0.09765625;0.078125;0.01171875;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.013671875;0.6
57;81.22;57;0.171875;0.75;0.75;0.8359375;0.4453125;0.25390625;0.12109375;0.1015625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.017578125;0.8;0.171875;0.75;0.640625;0.7265625;0.19921875;0.15234375;0.09765625;0.0703125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.013671875;0.5
58;81.82;58;0.171875;0.75;0.7578125;0.8359375;0.453125;0.2578125;0.125;0.1015625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.017578125;0.7;0.171875;0.75;0.6328125;0.71875;0.1953125;0.15234375;0.08984375;0.0703125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.5
59;80.7;59;0.171875;0.75;0.75;0.84375;0.4453125;0.265625;0.125;0.1015625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.017578125;0.8;0.171875;0.75;0.640625;0.7265625;0.1953125;0.1484375;0.08984375;0.0703125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.5
60;80.88;60;0.171875;0.75;0.75;0.8359375;0.44921875;0.26171875;0.12109375;0.1015625;0.013671875;0.013671875;0.01171875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.7;0.171875;0.75;0.6484375;0.7265625;0.1953125;0.15625;0.09765625;0.0703125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.01171875;0.5
61;80.78;61;0.171875;0.75;0.75;0.8359375;0.44921875;0.26171875;0.125;0.1015625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.015625;0.017578125;0.017578125;0.8;0.171875;0.75;0.640625;0.7265625;0.19921875;0.15625;0.09375;0.0703125;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.5
62;80.44;62;0.171875;0.75;0.7578125;0.84375;0.4609375;0.27734375;0.12109375;0.1015625;0.013671875;0.013671875;0.01171875;0.01171875;0.013671875;0.013671875;0.017578125;0.017578125;0.7;0.171875;0.734375;0.6484375;0.734375;0.19921875;0.1640625;0.1015625;0.078125;0.01171875;0.01171875;0.009765625;0.009765625;0.009765625;0.01171875;0.013671875;0.013671875;0.6
