;test_accuracy;Epoch;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
25;72.72;25;0.15625;0.515625;0.53125;0.6953125;0.4296875;0.2578125;0.12890625;0.140625;0.029296875;0.01171875;0.0078125;0.009765625;0.01171875;0.015625;0.015625;0.01953125;0.6;0.15625;0.5;0.4921875;0.6484375;0.33203125;0.203125;0.09765625;0.09765625;0.025390625;0.01171875;0.0078125;0.0078125;0.01171875;0.013671875;0.015625;0.015625;0.4
26;75.21;26;0.15625;0.515625;0.53125;0.703125;0.44140625;0.27734375;0.125;0.14453125;0.03125;0.01171875;0.0078125;0.009765625;0.01171875;0.015625;0.015625;0.01953125;0.6;0.15625;0.5;0.5;0.6640625;0.34375;0.22265625;0.1015625;0.09765625;0.02734375;0.01171875;0.0078125;0.0078125;0.01171875;0.013671875;0.015625;0.015625;0.4
27;72.71;27;0.15625;0.515625;0.53125;0.703125;0.43359375;0.2734375;0.12890625;0.14453125;0.03125;0.01171875;0.0078125;0.009765625;0.01171875;0.015625;0.015625;0.021484375;0.6;0.15625;0.5;0.5078125;0.6640625;0.3359375;0.203125;0.09765625;0.1015625;0.02734375;0.009765625;0.0078125;0.009765625;0.01171875;0.013671875;0.015625;0.015625;0.5
28;72.94;28;0.15625;0.5;0.5390625;0.7109375;0.4296875;0.26953125;0.125;0.140625;0.03125;0.01171875;0.0078125;0.009765625;0.01171875;0.015625;0.015625;0.01953125;0.6;0.15625;0.5;0.5;0.65625;0.3359375;0.21484375;0.09765625;0.09375;0.025390625;0.0078125;0.0078125;0.0078125;0.01171875;0.015625;0.015625;0.015625;0.4
29;75.46;29;0.15625;0.515625;0.546875;0.71875;0.44140625;0.28125;0.1328125;0.1484375;0.03125;0.01171875;0.0078125;0.009765625;0.01171875;0.017578125;0.017578125;0.01953125;0.6;0.15625;0.515625;0.5078125;0.6640625;0.34375;0.2109375;0.09765625;0.1015625;0.02734375;0.009765625;0.0078125;0.009765625;0.01171875;0.015625;0.015625;0.017578125;0.5
30;57.34;30;0.15625;0.5;0.53125;0.6953125;0.4375;0.26171875;0.125;0.140625;0.033203125;0.01171875;0.0078125;0.009765625;0.01171875;0.017578125;0.017578125;0.01953125;0.6;0.15625;0.5;0.484375;0.65625;0.33984375;0.2109375;0.09765625;0.10546875;0.02734375;0.0078125;0.0078125;0.0078125;0.009765625;0.015625;0.015625;0.015625;0.4
31;72.24;31;0.15625;0.515625;0.546875;0.7109375;0.44140625;0.27734375;0.1328125;0.14453125;0.033203125;0.009765625;0.0078125;0.009765625;0.01171875;0.017578125;0.017578125;0.021484375;0.6;0.15625;0.515625;0.5078125;0.6640625;0.34765625;0.21875;0.1015625;0.10546875;0.02734375;0.0078125;0.0078125;0.0078125;0.01171875;0.013671875;0.015625;0.013671875;0.4
32;75.52;32;0.15625;0.515625;0.546875;0.7109375;0.4375;0.28125;0.12890625;0.14453125;0.03125;0.009765625;0.0078125;0.0078125;0.01171875;0.017578125;0.017578125;0.01953125;0.6;0.15625;0.5;0.5;0.671875;0.3515625;0.23046875;0.10546875;0.09765625;0.02734375;0.01171875;0.0078125;0.0078125;0.01171875;0.017578125;0.017578125;0.017578125;0.5
33;76.25;33;0.15625;0.53125;0.546875;0.7109375;0.4453125;0.29296875;0.13671875;0.1484375;0.033203125;0.009765625;0.009765625;0.0078125;0.01171875;0.017578125;0.017578125;0.021484375;0.6;0.15625;0.515625;0.5;0.65625;0.34375;0.23828125;0.109375;0.10546875;0.029296875;0.0078125;0.009765625;0.0078125;0.01171875;0.015625;0.017578125;0.017578125;0.5
34;75.26;34;0.15625;0.53125;0.5546875;0.71875;0.45703125;0.29296875;0.1328125;0.14453125;0.03515625;0.01171875;0.0078125;0.0078125;0.01171875;0.017578125;0.01953125;0.021484375;0.6;0.15625;0.515625;0.515625;0.6796875;0.34765625;0.2265625;0.109375;0.109375;0.029296875;0.0078125;0.0078125;0.0078125;0.01171875;0.015625;0.017578125;0.015625;0.5
35;74.99;35;0.15625;0.53125;0.5625;0.71875;0.453125;0.29296875;0.1328125;0.1484375;0.03515625;0.01171875;0.0078125;0.0078125;0.01171875;0.017578125;0.01953125;0.021484375;0.6;0.15625;0.515625;0.515625;0.671875;0.3515625;0.23046875;0.10546875;0.10546875;0.029296875;0.009765625;0.0078125;0.0078125;0.01171875;0.017578125;0.015625;0.015625;0.4
36;77.64;36;0.15625;0.53125;0.5625;0.7265625;0.46875;0.296875;0.13671875;0.15625;0.03515625;0.01171875;0.0078125;0.0078125;0.01171875;0.017578125;0.01953125;0.021484375;0.6;0.15625;0.515625;0.515625;0.6796875;0.36328125;0.2421875;0.1171875;0.12109375;0.029296875;0.009765625;0.0078125;0.0078125;0.01171875;0.015625;0.017578125;0.017578125;0.5
37;76.07;37;0.15625;0.53125;0.5546875;0.7109375;0.47265625;0.3125;0.140625;0.15625;0.03515625;0.01171875;0.009765625;0.009765625;0.013671875;0.017578125;0.021484375;0.0234375;0.6;0.15625;0.515625;0.5078125;0.6796875;0.3671875;0.2421875;0.109375;0.11328125;0.029296875;0.0078125;0.009765625;0.0078125;0.01171875;0.017578125;0.017578125;0.017578125;0.5
38;75.41;38;0.15625;0.515625;0.5546875;0.7265625;0.47265625;0.3203125;0.14453125;0.16015625;0.03515625;0.015625;0.009765625;0.009765625;0.013671875;0.01953125;0.0234375;0.0234375;0.7;0.15625;0.515625;0.515625;0.6875;0.3671875;0.23828125;0.1015625;0.1015625;0.029296875;0.01171875;0.009765625;0.009765625;0.013671875;0.017578125;0.01953125;0.017578125;0.4
39;75.25;39;0.15625;0.53125;0.5625;0.734375;0.48046875;0.31640625;0.14453125;0.15234375;0.033203125;0.015625;0.0078125;0.009765625;0.013671875;0.01953125;0.0234375;0.021484375;0.6;0.15625;0.515625;0.5234375;0.6953125;0.375;0.25390625;0.11328125;0.11328125;0.029296875;0.01171875;0.009765625;0.009765625;0.013671875;0.01953125;0.021484375;0.01953125;0.5
40;75.44;40;0.15625;0.546875;0.578125;0.7265625;0.48828125;0.328125;0.1484375;0.16015625;0.033203125;0.015625;0.0078125;0.009765625;0.013671875;0.01953125;0.025390625;0.01953125;0.7;0.15625;0.53125;0.53125;0.6953125;0.38671875;0.26171875;0.11328125;0.11328125;0.02734375;0.013671875;0.0078125;0.009765625;0.013671875;0.017578125;0.0234375;0.015625;0.4
41;77.09;41;0.15625;0.546875;0.578125;0.7421875;0.4921875;0.328125;0.1484375;0.15625;0.03515625;0.013671875;0.0078125;0.009765625;0.013671875;0.017578125;0.0234375;0.01953125;0.7;0.15625;0.53125;0.5390625;0.6953125;0.3828125;0.265625;0.125;0.12890625;0.03125;0.01171875;0.0078125;0.009765625;0.013671875;0.01953125;0.0234375;0.017578125;0.5
42;80.26;42;0.15625;0.546875;0.59375;0.7421875;0.5;0.33203125;0.15234375;0.15625;0.033203125;0.013671875;0.0078125;0.0078125;0.013671875;0.017578125;0.0234375;0.01953125;0.7;0.15625;0.53125;0.5390625;0.703125;0.390625;0.26171875;0.12109375;0.12109375;0.029296875;0.01171875;0.0078125;0.0078125;0.013671875;0.017578125;0.021484375;0.015625;0.5
43;79.84;43;0.15625;0.546875;0.578125;0.7421875;0.5;0.33984375;0.15234375;0.15625;0.033203125;0.013671875;0.0078125;0.0078125;0.013671875;0.017578125;0.0234375;0.01953125;0.6;0.15625;0.53125;0.5390625;0.6953125;0.390625;0.265625;0.12109375;0.1171875;0.02734375;0.01171875;0.0078125;0.0078125;0.013671875;0.017578125;0.021484375;0.015625;0.5
44;77.7;44;0.15625;0.546875;0.5859375;0.75;0.50390625;0.33984375;0.1484375;0.15234375;0.03125;0.01171875;0.0078125;0.0078125;0.013671875;0.017578125;0.0234375;0.015625;0.6;0.15625;0.53125;0.546875;0.7109375;0.3984375;0.26953125;0.12109375;0.1171875;0.02734375;0.009765625;0.0078125;0.0078125;0.013671875;0.017578125;0.0234375;0.013671875;0.5
45;79.6;45;0.15625;0.5625;0.59375;0.75;0.51171875;0.33984375;0.15234375;0.16015625;0.033203125;0.01171875;0.0078125;0.0078125;0.013671875;0.017578125;0.0234375;0.015625;0.7;0.15625;0.546875;0.546875;0.703125;0.39453125;0.265625;0.125;0.125;0.029296875;0.01171875;0.0078125;0.0078125;0.01171875;0.017578125;0.021484375;0.013671875;0.5
