,pr_from_layer4.2.conv2_to_layer4.2.conv2,layer_names,pr_from_layer4.2.conv1_to_layer4.2.conv2,pr_from_layer4.1.conv2_to_layer4.2.conv2,pr_from_layer4.1.conv1_to_layer4.2.conv2,pr_from_layer4.0.conv2_to_layer4.2.conv2,pr_from_layer4.0.conv1_to_layer4.2.conv2,pr_from_layer3.5.conv2_to_layer4.2.conv2,pr_from_layer3.5.conv1_to_layer4.2.conv2,pr_from_layer3.4.conv2_to_layer4.2.conv2,pr_from_layer3.4.conv1_to_layer4.2.conv2,pr_from_layer3.3.conv2_to_layer4.2.conv2,pr_from_layer3.3.conv1_to_layer4.2.conv2,pr_from_layer3.2.conv2_to_layer4.2.conv2,pr_from_layer3.2.conv1_to_layer4.2.conv2,pr_from_layer3.1.conv2_to_layer4.2.conv2,pr_from_layer3.1.conv1_to_layer4.2.conv2,pr_from_layer3.0.conv2_to_layer4.2.conv2,pr_from_layer3.0.conv1_to_layer4.2.conv2,pr_from_layer2.3.conv2_to_layer4.2.conv2,pr_from_layer2.3.conv1_to_layer4.2.conv2,pr_from_layer2.2.conv2_to_layer4.2.conv2,pr_from_layer2.2.conv1_to_layer4.2.conv2,pr_from_layer2.1.conv2_to_layer4.2.conv2,pr_from_layer2.1.conv1_to_layer4.2.conv2,pr_from_layer2.0.conv2_to_layer4.2.conv2,pr_from_layer2.0.conv1_to_layer4.2.conv2,pr_from_layer1.2.conv2_to_layer4.2.conv2,pr_from_layer1.2.conv1_to_layer4.2.conv2,pr_from_layer1.1.conv2_to_layer4.2.conv2,pr_from_layer1.1.conv1_to_layer4.2.conv2,pr_from_layer1.0.conv2_to_layer4.2.conv2,pr_from_layer1.0.conv1_to_layer4.2.conv2
40,0.0,layer3.5.conv1,0.0,0.0,0.0,0.0,0.0,0.0,0.5878639,0.6038742,0.6160126,0.63254166,0.6439018,0.6601906,0.6706085,0.6845932,0.6921425,0.69984055,0.7062073,0.7115021,0.7149544,0.7202835,0.72353745,0.72948074,0.7325783,0.73791504,0.74015427,0.74217606,0.7434273,0.74564743,0.7469101,0.7493057,0.7497444
41,0.0,layer3.5.conv2,0.0,0.0,0.0,0.0,0.0,0.72972274,0.742296,0.7589874,0.77089435,0.7868449,0.7975871,0.81248134,0.82159424,0.83339095,0.8396064,0.8459676,0.8513234,0.8556739,0.85840863,0.8630202,0.86570907,0.870363,0.8728824,0.8765191,0.8782518,0.8798862,0.88075763,0.8824158,0.8833313,0.885181,0.8854675
42,0.0,layer3.5.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,layer4.0.conv1,0.0,0.0,0.0,0.0,0.60746956,0.6247425,0.63825035,0.65592384,0.66921425,0.6873646,0.6992588,0.7164078,0.7270088,0.7414417,0.7489605,0.75660706,0.76306725,0.7685127,0.7720642,0.77773476,0.78092384,0.786829,0.7900028,0.79496,0.797205,0.7992325,0.8003979,0.80259705,0.803751,0.80622673,0.80661964
44,0.0,layer4.0.conv2,0.0,0.0,0.0,0.89940387,0.9165272,0.92687565,0.9343902,0.9435823,0.9498181,0.95737755,0.9620387,0.96812224,0.97148216,0.9757275,0.9777069,0.9796575,0.98123044,0.9824431,0.98319286,0.9843822,0.9850498,0.9862031,0.9867893,0.9876611,0.98803544,0.9883732,0.9885724,0.98893315,0.9891434,0.98951083,0.9895706
45,0.0,layer4.0.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,layer4.0.shortcut.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,layer4.1.conv1,0.0,0.0,0.7993908,0.7997265,0.82585907,0.84216213,0.854764,0.8705387,0.88171196,0.8958454,0.90489006,0.9172201,0.92429066,0.93333435,0.93777084,0.9423351,0.9460497,0.948905,0.95069695,0.9536495,0.95529175,0.95813656,0.95967007,0.9618788,0.9629259,0.9638357,0.9643259,0.9652958,0.96581936,0.96685886,0.9670191
48,0.0,layer4.1.conv2,0.0,0.89595115,0.91533446,0.9155286,0.9314177,0.94068825,0.9473779,0.9553778,0.96067345,0.9671932,0.97108334,0.9760831,0.97888225,0.98219806,0.9837659,0.9853359,0.9865574,0.9874776,0.98803794,0.98894334,0.9894545,0.9903073,0.99077564,0.99142796,0.9917149,0.99197936,0.9921142,0.99237865,0.9925215,0.99281055,0.9928563
49,0.0,layer4.1.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,layer4.2.conv1,0.78074837,0.7852249,0.8147907,0.81506634,0.8409815,0.85710526,0.86951256,0.88490677,0.8953543,0.9089737,0.9179239,0.9292917,0.9358978,0.9442816,0.9483547,0.9524822,0.9557314,0.95831966,0.95994186,0.9624386,0.9639454,0.96642685,0.9677315,0.96973133,0.9705496,0.9713421,0.9717617,0.9725256,0.97299004,0.9737606,0.9738989
51,0.89999986,layer4.2.conv2,0.9530008,0.9550599,0.96725166,0.9673818,0.97624373,0.9809439,0.98416096,0.98767513,0.9898207,0.99230534,0.99364597,0.9951977,0.9959844,0.99688846,0.99729323,0.99766666,0.9979481,0.998127,0.9982461,0.9984347,0.9985436,0.9987085,0.99880177,0.99893403,0.99898314,0.99903405,0.9990556,0.99909675,0.99911624,0.9991612,0.9991688
52,0.0,layer4.2.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
