Epsilon,Population,Type,Pruning Rate,sigma
0.4100000000000108,50,Det. Mask -> Sto. Weights,0.5,0.003
0.30000000000001137,50,Det. Mask -> Sto. Weights,0.5,0.003
0.4100000000000108,50,Det. Mask -> Sto. Weights,0.5,0.003
0.3200000000000074,50,Det. Mask -> Sto. Weights,0.5,0.003
0.37000000000000455,50,Det. Mask -> Sto. Weights,0.5,0.003
0.2400000000000091,50,Det. Mask -> Sto. Weights,0.5,0.003
0.3100000000000023,50,Det. Mask -> Sto. Weights,0.5,0.003
0.4100000000000108,50,Det. Mask -> Sto. Weights,0.5,0.003
0.38000000000000966,50,Det. Mask -> Sto. Weights,0.5,0.003
0.27000000000001023,50,Det. Mask -> Sto. Weights,0.5,0.003
0.5100000000000051,50,Det. Mask -> Sto. Weights,0.5,0.003
0.3400000000000034,50,Det. Mask -> Sto. Weights,0.5,0.003
0.38000000000000966,50,Det. Mask -> Sto. Weights,0.5,0.003
0.1700000000000017,50,Det. Mask -> Sto. Weights,0.5,0.003
0.4300000000000068,50,Det. Mask -> Sto. Weights,0.5,0.003
0.15000000000000568,50,Det. Mask -> Sto. Weights,0.5,0.003
0.2400000000000091,50,Det. Mask -> Sto. Weights,0.5,0.003
0.27000000000001023,50,Det. Mask -> Sto. Weights,0.5,0.003
0.45000000000000284,50,Det. Mask -> Sto. Weights,0.5,0.003
0.4300000000000068,50,Det. Mask -> Sto. Weights,0.5,0.003
0.3200000000000074,50,Det. Mask -> Sto. Weights,0.5,0.003
0.35999999999999943,50,Det. Mask -> Sto. Weights,0.5,0.003
0.37000000000000455,50,Det. Mask -> Sto. Weights,0.5,0.003
0.37000000000000455,50,Det. Mask -> Sto. Weights,0.5,0.003
0.10000000000000853,50,Det. Mask -> Sto. Weights,0.5,0.003
0.21000000000000796,50,Det. Mask -> Sto. Weights,0.5,0.003
0.44000000000001194,50,Det. Mask -> Sto. Weights,0.5,0.003
0.30000000000001137,50,Det. Mask -> Sto. Weights,0.5,0.003
0.35999999999999943,50,Det. Mask -> Sto. Weights,0.5,0.003
0.3400000000000034,50,Det. Mask -> Sto. Weights,0.5,0.003
0.4000000000000057,50,Det. Mask -> Sto. Weights,0.5,0.003
0.480000000000004,50,Det. Mask -> Sto. Weights,0.5,0.003
0.3200000000000074,50,Det. Mask -> Sto. Weights,0.5,0.003
0.3200000000000074,50,Det. Mask -> Sto. Weights,0.5,0.003
0.29000000000000625,50,Det. Mask -> Sto. Weights,0.5,0.003
0.25,50,Det. Mask -> Sto. Weights,0.5,0.003
0.18000000000000682,50,Det. Mask -> Sto. Weights,0.5,0.003
0.27000000000001023,50,Det. Mask -> Sto. Weights,0.5,0.003
0.25,50,Det. Mask -> Sto. Weights,0.5,0.003
0.5300000000000011,50,Det. Mask -> Sto. Weights,0.5,0.003
0.20000000000000284,50,Det. Mask -> Sto. Weights,0.5,0.003
1.5200000000000102,50,Stochastic Pruning,0.8,0.003
2.210000000000008,50,Stochastic Pruning,0.8,0.003
1.3500000000000085,50,Stochastic Pruning,0.8,0.003
1.0600000000000023,50,Stochastic Pruning,0.8,0.003
1.2900000000000063,50,Stochastic Pruning,0.8,0.003
1.5500000000000114,50,Stochastic Pruning,0.8,0.003
1.5700000000000074,50,Stochastic Pruning,0.8,0.003
1.8300000000000125,50,Stochastic Pruning,0.8,0.003
1.1600000000000108,50,Stochastic Pruning,0.8,0.003
1.5500000000000114,50,Stochastic Pruning,0.8,0.003
1.5300000000000011,50,Stochastic Pruning,0.8,0.003
1.4100000000000108,50,Stochastic Pruning,0.8,0.003
1.4200000000000017,50,Stochastic Pruning,0.8,0.003
2.2900000000000063,50,Stochastic Pruning,0.8,0.003
1.440000000000012,50,Stochastic Pruning,0.8,0.003
1.490000000000009,50,Stochastic Pruning,0.8,0.003
1.3400000000000034,50,Stochastic Pruning,0.8,0.003
1.4000000000000057,50,Stochastic Pruning,0.8,0.003
1.6400000000000006,50,Stochastic Pruning,0.8,0.003
1.3000000000000114,50,Stochastic Pruning,0.8,0.003
1.7900000000000063,50,Stochastic Pruning,0.8,0.003
1.5300000000000011,50,Stochastic Pruning,0.8,0.003
1.4500000000000028,50,Stochastic Pruning,0.8,0.003
1.4100000000000108,50,Stochastic Pruning,0.8,0.003
1.2600000000000051,50,Stochastic Pruning,0.8,0.003
1.5,50,Stochastic Pruning,0.8,0.003
0.9500000000000028,50,Stochastic Pruning,0.8,0.003
1.1200000000000045,50,Stochastic Pruning,0.8,0.003
1.6800000000000068,50,Stochastic Pruning,0.8,0.003
1.25,50,Stochastic Pruning,0.8,0.003
1.3500000000000085,50,Stochastic Pruning,0.8,0.003
1.8000000000000114,50,Stochastic Pruning,0.8,0.003
1.2600000000000051,50,Stochastic Pruning,0.8,0.003
1.1800000000000068,50,Stochastic Pruning,0.8,0.003
1.2900000000000063,50,Stochastic Pruning,0.8,0.003
1.3700000000000045,50,Stochastic Pruning,0.8,0.003
1.3100000000000023,50,Stochastic Pruning,0.8,0.003
1.2700000000000102,50,Stochastic Pruning,0.8,0.003
1.3500000000000085,50,Stochastic Pruning,0.8,0.003
1.3100000000000023,50,Stochastic Pruning,0.8,0.003
1.3100000000000023,50,Stochastic Pruning,0.8,0.003
1.4000000000000057,50,Stochastic Pruning,0.8,0.003
1.6500000000000057,50,Stochastic Pruning,0.8,0.003
1.230000000000004,50,Stochastic Pruning,0.8,0.003
1.1300000000000097,50,Stochastic Pruning,0.8,0.003
1.690000000000012,50,Stochastic Pruning,0.8,0.003
1.480000000000004,50,Stochastic Pruning,0.8,0.003
1.1800000000000068,50,Stochastic Pruning,0.8,0.003
1.240000000000009,50,Stochastic Pruning,0.8,0.003
1.5600000000000023,50,Stochastic Pruning,0.8,0.003
4.3700000000000045,50,Sto. Mask -> Original Weights,0.8,0.003
5.840000000000003,50,Sto. Mask -> Original Weights,0.8,0.003
4.560000000000002,50,Sto. Mask -> Original Weights,0.8,0.003
4.460000000000008,50,Sto. Mask -> Original Weights,0.8,0.003
4.400000000000006,50,Sto. Mask -> Original Weights,0.8,0.003
4.810000000000002,50,Sto. Mask -> Original Weights,0.8,0.003
5.5800000000000125,50,Sto. Mask -> Original Weights,0.8,0.003
5.609999999999999,50,Sto. Mask -> Original Weights,0.8,0.003
4.390000000000001,50,Sto. Mask -> Original Weights,0.8,0.003
5.240000000000009,50,Sto. Mask -> Original Weights,0.8,0.003
5.13000000000001,50,Sto. Mask -> Original Weights,0.8,0.003
4.25,50,Sto. Mask -> Original Weights,0.8,0.003
5.060000000000002,50,Sto. Mask -> Original Weights,0.8,0.003
4.900000000000006,50,Sto. Mask -> Original Weights,0.8,0.003
5.190000000000012,50,Sto. Mask -> Original Weights,0.8,0.003
5.13000000000001,50,Sto. Mask -> Original Weights,0.8,0.003
4.480000000000004,50,Sto. Mask -> Original Weights,0.8,0.003
5.320000000000007,50,Sto. Mask -> Original Weights,0.8,0.003
5.490000000000009,50,Sto. Mask -> Original Weights,0.8,0.003
5.030000000000001,50,Sto. Mask -> Original Weights,0.8,0.003
5.3700000000000045,50,Sto. Mask -> Original Weights,0.8,0.003
4.070000000000007,50,Sto. Mask -> Original Weights,0.8,0.003
5.060000000000002,50,Sto. Mask -> Original Weights,0.8,0.003
5.510000000000005,50,Sto. Mask -> Original Weights,0.8,0.003
4.090000000000003,50,Sto. Mask -> Original Weights,0.8,0.003
5.3300000000000125,50,Sto. Mask -> Original Weights,0.8,0.003
3.8500000000000085,50,Sto. Mask -> Original Weights,0.8,0.003
4.52000000000001,50,Sto. Mask -> Original Weights,0.8,0.003
6.02000000000001,50,Sto. Mask -> Original Weights,0.8,0.003
4.060000000000002,50,Sto. Mask -> Original Weights,0.8,0.003
5.1000000000000085,50,Sto. Mask -> Original Weights,0.8,0.003
5.240000000000009,50,Sto. Mask -> Original Weights,0.8,0.003
5.27000000000001,50,Sto. Mask -> Original Weights,0.8,0.003
4.510000000000005,50,Sto. Mask -> Original Weights,0.8,0.003
5.030000000000001,50,Sto. Mask -> Original Weights,0.8,0.003
3.7900000000000063,50,Sto. Mask -> Original Weights,0.8,0.003
4.960000000000008,50,Sto. Mask -> Original Weights,0.8,0.003
4.75,50,Sto. Mask -> Original Weights,0.8,0.003
4.740000000000009,50,Sto. Mask -> Original Weights,0.8,0.003
4.440000000000012,50,Sto. Mask -> Original Weights,0.8,0.003
5.300000000000011,50,Sto. Mask -> Original Weights,0.8,0.003
4.310000000000002,50,Sto. Mask -> Original Weights,0.8,0.003
5.27000000000001,50,Sto. Mask -> Original Weights,0.8,0.003
4.760000000000005,50,Sto. Mask -> Original Weights,0.8,0.003
4.52000000000001,50,Sto. Mask -> Original Weights,0.8,0.003
5.0800000000000125,50,Sto. Mask -> Original Weights,0.8,0.003
4.400000000000006,50,Sto. Mask -> Original Weights,0.8,0.003
4.730000000000004,50,Sto. Mask -> Original Weights,0.8,0.003
4.050000000000011,50,Sto. Mask -> Original Weights,0.8,0.003
4.340000000000003,50,Sto. Mask -> Original Weights,0.8,0.003
6.140000000000001,50,Det. Mask -> Sto. Weights,0.8,0.003
7.0800000000000125,50,Det. Mask -> Sto. Weights,0.8,0.003
5.540000000000006,50,Det. Mask -> Sto. Weights,0.8,0.003
6.3700000000000045,50,Det. Mask -> Sto. Weights,0.8,0.003
6.060000000000002,50,Det. Mask -> Sto. Weights,0.8,0.003
6.450000000000003,50,Det. Mask -> Sto. Weights,0.8,0.003
7.480000000000004,50,Det. Mask -> Sto. Weights,0.8,0.003
5.820000000000007,50,Det. Mask -> Sto. Weights,0.8,0.003
6.310000000000002,50,Det. Mask -> Sto. Weights,0.8,0.003
6.77000000000001,50,Det. Mask -> Sto. Weights,0.8,0.003
5.490000000000009,50,Det. Mask -> Sto. Weights,0.8,0.003
5.8500000000000085,50,Det. Mask -> Sto. Weights,0.8,0.003
5.990000000000009,50,Det. Mask -> Sto. Weights,0.8,0.003
6.460000000000008,50,Det. Mask -> Sto. Weights,0.8,0.003
5.88000000000001,50,Det. Mask -> Sto. Weights,0.8,0.003
6.890000000000001,50,Det. Mask -> Sto. Weights,0.8,0.003
5.940000000000012,50,Det. Mask -> Sto. Weights,0.8,0.003
6.950000000000003,50,Det. Mask -> Sto. Weights,0.8,0.003
6.780000000000001,50,Det. Mask -> Sto. Weights,0.8,0.003
5.920000000000002,50,Det. Mask -> Sto. Weights,0.8,0.003
6.510000000000005,50,Det. Mask -> Sto. Weights,0.8,0.003
5.690000000000012,50,Det. Mask -> Sto. Weights,0.8,0.003
5.650000000000006,50,Det. Mask -> Sto. Weights,0.8,0.003
6.3500000000000085,50,Det. Mask -> Sto. Weights,0.8,0.003
6.230000000000004,50,Det. Mask -> Sto. Weights,0.8,0.003
6.240000000000009,50,Det. Mask -> Sto. Weights,0.8,0.003
5.760000000000005,50,Det. Mask -> Sto. Weights,0.8,0.003
5.310000000000002,50,Det. Mask -> Sto. Weights,0.8,0.003
6.719999999999999,50,Det. Mask -> Sto. Weights,0.8,0.003
5.960000000000008,50,Det. Mask -> Sto. Weights,0.8,0.003
6.790000000000006,50,Det. Mask -> Sto. Weights,0.8,0.003
6.840000000000003,50,Det. Mask -> Sto. Weights,0.8,0.003
6.77000000000001,50,Det. Mask -> Sto. Weights,0.8,0.003
6.460000000000008,50,Det. Mask -> Sto. Weights,0.8,0.003
6.320000000000007,50,Det. Mask -> Sto. Weights,0.8,0.003
5.920000000000002,50,Det. Mask -> Sto. Weights,0.8,0.003
6.200000000000003,50,Det. Mask -> Sto. Weights,0.8,0.003
5.690000000000012,50,Det. Mask -> Sto. Weights,0.8,0.003
6.170000000000002,50,Det. Mask -> Sto. Weights,0.8,0.003
6.200000000000003,50,Det. Mask -> Sto. Weights,0.8,0.003
6.240000000000009,50,Det. Mask -> Sto. Weights,0.8,0.003
5.690000000000012,50,Det. Mask -> Sto. Weights,0.8,0.003
6.170000000000002,50,Det. Mask -> Sto. Weights,0.8,0.003
6.690000000000012,50,Det. Mask -> Sto. Weights,0.8,0.003
5.6000000000000085,50,Det. Mask -> Sto. Weights,0.8,0.003
5.730000000000004,50,Det. Mask -> Sto. Weights,0.8,0.003
6.6200000000000045,50,Det. Mask -> Sto. Weights,0.8,0.003
4.8500000000000085,50,Det. Mask -> Sto. Weights,0.8,0.003
5.88000000000001,50,Det. Mask -> Sto. Weights,0.8,0.003
6.390000000000001,50,Det. Mask -> Sto. Weights,0.8,0.003
40.790000000000006,50,Stochastic Pruning,0.9,0.003
52.63,50,Stochastic Pruning,0.9,0.003
55.7,50,Stochastic Pruning,0.9,0.003
42.36000000000001,50,Stochastic Pruning,0.9,0.003
50.57000000000001,50,Stochastic Pruning,0.9,0.003
45.480000000000004,50,Stochastic Pruning,0.9,0.003
47.220000000000006,50,Stochastic Pruning,0.9,0.003
43.63,50,Stochastic Pruning,0.9,0.003
46.96000000000001,50,Stochastic Pruning,0.9,0.003
50.300000000000004,50,Stochastic Pruning,0.9,0.003
44.040000000000006,50,Stochastic Pruning,0.9,0.003
50.290000000000006,50,Stochastic Pruning,0.9,0.003
45.980000000000004,50,Stochastic Pruning,0.9,0.003
37.52,50,Stochastic Pruning,0.9,0.003
47.720000000000006,50,Stochastic Pruning,0.9,0.003
47.92000000000001,50,Stochastic Pruning,0.9,0.003
41.910000000000004,50,Stochastic Pruning,0.9,0.003
48.27,50,Stochastic Pruning,0.9,0.003
44.89000000000001,50,Stochastic Pruning,0.9,0.003
47.64000000000001,50,Stochastic Pruning,0.9,0.003
52.59,50,Stochastic Pruning,0.9,0.003
46.410000000000004,50,Stochastic Pruning,0.9,0.003
45.64000000000001,50,Stochastic Pruning,0.9,0.003
47.45,50,Stochastic Pruning,0.9,0.003
52.49000000000001,50,Stochastic Pruning,0.9,0.003
49.580000000000005,50,Stochastic Pruning,0.9,0.003
49.00000000000001,50,Stochastic Pruning,0.9,0.003
48.050000000000004,50,Stochastic Pruning,0.9,0.003
48.96000000000001,50,Stochastic Pruning,0.9,0.003
50.410000000000004,50,Stochastic Pruning,0.9,0.003
40.790000000000006,50,Stochastic Pruning,0.9,0.003
49.35000000000001,50,Stochastic Pruning,0.9,0.003
42.970000000000006,50,Stochastic Pruning,0.9,0.003
42.68000000000001,50,Stochastic Pruning,0.9,0.003
46.84,50,Stochastic Pruning,0.9,0.003
45.31,50,Stochastic Pruning,0.9,0.003
45.10000000000001,50,Stochastic Pruning,0.9,0.003
41.120000000000005,50,Stochastic Pruning,0.9,0.003
49.910000000000004,50,Stochastic Pruning,0.9,0.003
49.53000000000001,50,Stochastic Pruning,0.9,0.003
47.38,50,Stochastic Pruning,0.9,0.003
39.77,50,Stochastic Pruning,0.9,0.003
43.96000000000001,50,Stochastic Pruning,0.9,0.003
45.900000000000006,50,Stochastic Pruning,0.9,0.003
42.75000000000001,50,Stochastic Pruning,0.9,0.003
47.7,50,Stochastic Pruning,0.9,0.003
43.74000000000001,50,Stochastic Pruning,0.9,0.003
46.50000000000001,50,Stochastic Pruning,0.9,0.003
45.10000000000001,50,Stochastic Pruning,0.9,0.003
46.43000000000001,50,Stochastic Pruning,0.9,0.003
63.120000000000005,50,Sto. Mask -> Original Weights,0.9,0.003
65.41000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
65.34,50,Sto. Mask -> Original Weights,0.9,0.003
62.28000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
65.34,50,Sto. Mask -> Original Weights,0.9,0.003
62.24000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
63.34,50,Sto. Mask -> Original Weights,0.9,0.003
62.02,50,Sto. Mask -> Original Weights,0.9,0.003
62.45,50,Sto. Mask -> Original Weights,0.9,0.003
64.54,50,Sto. Mask -> Original Weights,0.9,0.003
60.720000000000006,50,Sto. Mask -> Original Weights,0.9,0.003
63.32000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
63.080000000000005,50,Sto. Mask -> Original Weights,0.9,0.003
60.28000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
64.79,50,Sto. Mask -> Original Weights,0.9,0.003
63.760000000000005,50,Sto. Mask -> Original Weights,0.9,0.003
61.970000000000006,50,Sto. Mask -> Original Weights,0.9,0.003
65.79,50,Sto. Mask -> Original Weights,0.9,0.003
62.35000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
63.75000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
64.36000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
63.00000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
64.25,50,Sto. Mask -> Original Weights,0.9,0.003
64.93,50,Sto. Mask -> Original Weights,0.9,0.003
65.36000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
63.580000000000005,50,Sto. Mask -> Original Weights,0.9,0.003
64.52000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
63.96000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
66.52000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
65.57000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
60.370000000000005,50,Sto. Mask -> Original Weights,0.9,0.003
65.49000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
63.150000000000006,50,Sto. Mask -> Original Weights,0.9,0.003
62.88,50,Sto. Mask -> Original Weights,0.9,0.003
63.61000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
63.10000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
63.43000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
62.39000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
64.26,50,Sto. Mask -> Original Weights,0.9,0.003
64.74000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
67.31,50,Sto. Mask -> Original Weights,0.9,0.003
60.56,50,Sto. Mask -> Original Weights,0.9,0.003
62.03000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
65.69,50,Sto. Mask -> Original Weights,0.9,0.003
64.49000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
64.04,50,Sto. Mask -> Original Weights,0.9,0.003
60.690000000000005,50,Sto. Mask -> Original Weights,0.9,0.003
63.61000000000001,50,Sto. Mask -> Original Weights,0.9,0.003
63.010000000000005,50,Sto. Mask -> Original Weights,0.9,0.003
65.78,50,Sto. Mask -> Original Weights,0.9,0.003
64.99000000000001,50,Det. Mask -> Sto. Weights,0.9,0.003
66.89,50,Det. Mask -> Sto. Weights,0.9,0.003
67.71000000000001,50,Det. Mask -> Sto. Weights,0.9,0.003
67.2,50,Det. Mask -> Sto. Weights,0.9,0.003
67.59,50,Det. Mask -> Sto. Weights,0.9,0.003
66.19,50,Det. Mask -> Sto. Weights,0.9,0.003
65.65,50,Det. Mask -> Sto. Weights,0.9,0.003
66.31,50,Det. Mask -> Sto. Weights,0.9,0.003
67.92,50,Det. Mask -> Sto. Weights,0.9,0.003
67.0,50,Det. Mask -> Sto. Weights,0.9,0.003
67.39,50,Det. Mask -> Sto. Weights,0.9,0.003
67.94,50,Det. Mask -> Sto. Weights,0.9,0.003
67.64,50,Det. Mask -> Sto. Weights,0.9,0.003
66.54,50,Det. Mask -> Sto. Weights,0.9,0.003
67.13000000000001,50,Det. Mask -> Sto. Weights,0.9,0.003
67.4,50,Det. Mask -> Sto. Weights,0.9,0.003
66.03,50,Det. Mask -> Sto. Weights,0.9,0.003
65.93,50,Det. Mask -> Sto. Weights,0.9,0.003
66.39,50,Det. Mask -> Sto. Weights,0.9,0.003
65.80000000000001,50,Det. Mask -> Sto. Weights,0.9,0.003
67.91000000000001,50,Det. Mask -> Sto. Weights,0.9,0.003
66.96000000000001,50,Det. Mask -> Sto. Weights,0.9,0.003
67.53,50,Det. Mask -> Sto. Weights,0.9,0.003
66.99000000000001,50,Det. Mask -> Sto. Weights,0.9,0.003
66.76,50,Det. Mask -> Sto. Weights,0.9,0.003
67.03,50,Det. Mask -> Sto. Weights,0.9,0.003
67.10000000000001,50,Det. Mask -> Sto. Weights,0.9,0.003
67.11000000000001,50,Det. Mask -> Sto. Weights,0.9,0.003
67.08000000000001,50,Det. Mask -> Sto. Weights,0.9,0.003
66.44,50,Det. Mask -> Sto. Weights,0.9,0.003
66.46000000000001,50,Det. Mask -> Sto. Weights,0.9,0.003
66.46000000000001,50,Det. Mask -> Sto. Weights,0.9,0.003
67.09,50,Det. Mask -> Sto. Weights,0.9,0.003
67.25,50,Det. Mask -> Sto. Weights,0.9,0.003
67.06,50,Det. Mask -> Sto. Weights,0.9,0.003
66.87,50,Det. Mask -> Sto. Weights,0.9,0.003
66.55000000000001,50,Det. Mask -> Sto. Weights,0.9,0.003
67.54,50,Det. Mask -> Sto. Weights,0.9,0.003
66.0,50,Det. Mask -> Sto. Weights,0.9,0.003
67.92,50,Det. Mask -> Sto. Weights,0.9,0.003
67.10000000000001,50,Det. Mask -> Sto. Weights,0.9,0.003
67.15,50,Det. Mask -> Sto. Weights,0.9,0.003
65.72,50,Det. Mask -> Sto. Weights,0.9,0.003
67.16000000000001,50,Det. Mask -> Sto. Weights,0.9,0.003
66.28,50,Det. Mask -> Sto. Weights,0.9,0.003
67.31,50,Det. Mask -> Sto. Weights,0.9,0.003
66.7,50,Det. Mask -> Sto. Weights,0.9,0.003
66.58000000000001,50,Det. Mask -> Sto. Weights,0.9,0.003
66.92,50,Det. Mask -> Sto. Weights,0.9,0.003
68.21000000000001,50,Det. Mask -> Sto. Weights,0.9,0.003
1.1300000000000097,50,Stochastic Pruning,0.5,0.005
1.0500000000000114,50,Stochastic Pruning,0.5,0.005
1.240000000000009,50,Stochastic Pruning,0.5,0.005
1.1800000000000068,50,Stochastic Pruning,0.5,0.005
0.7400000000000091,50,Stochastic Pruning,0.5,0.005
1.210000000000008,50,Stochastic Pruning,0.5,0.005
0.8200000000000074,50,Stochastic Pruning,0.5,0.005
1.0100000000000051,50,Stochastic Pruning,0.5,0.005
1.230000000000004,50,Stochastic Pruning,0.5,0.005
1.7700000000000102,50,Stochastic Pruning,0.5,0.005
0.9000000000000057,50,Stochastic Pruning,0.5,0.005
1.1200000000000045,50,Stochastic Pruning,0.5,0.005
0.8300000000000125,50,Stochastic Pruning,0.5,0.005
0.8000000000000114,50,Stochastic Pruning,0.5,0.005
0.960000000000008,50,Stochastic Pruning,0.5,0.005
1.0600000000000023,50,Stochastic Pruning,0.5,0.005
1.1300000000000097,50,Stochastic Pruning,0.5,0.005
0.980000000000004,50,Stochastic Pruning,0.5,0.005
1.25,50,Stochastic Pruning,0.5,0.005
1.1500000000000057,50,Stochastic Pruning,0.5,0.005
1.1099999999999994,50,Stochastic Pruning,0.5,0.005
1.3100000000000023,50,Stochastic Pruning,0.5,0.005
0.9400000000000119,50,Stochastic Pruning,0.5,0.005
0.9500000000000028,50,Stochastic Pruning,0.5,0.005
1.240000000000009,50,Stochastic Pruning,0.5,0.005
0.980000000000004,50,Stochastic Pruning,0.5,0.005
1.0500000000000114,50,Stochastic Pruning,0.5,0.005
0.8900000000000006,50,Stochastic Pruning,0.5,0.005
1.0300000000000011,50,Stochastic Pruning,0.5,0.005
1.2700000000000102,50,Stochastic Pruning,0.5,0.005
0.9200000000000017,50,Stochastic Pruning,0.5,0.005
1.0900000000000034,50,Stochastic Pruning,0.5,0.005
1.0600000000000023,50,Stochastic Pruning,0.5,0.005
1.1099999999999994,50,Stochastic Pruning,0.5,0.005
0.9200000000000017,50,Stochastic Pruning,0.5,0.005
0.7900000000000063,50,Stochastic Pruning,0.5,0.005
0.9500000000000028,50,Stochastic Pruning,0.5,0.005
1.2000000000000028,50,Stochastic Pruning,0.5,0.005
1.3700000000000045,50,Stochastic Pruning,0.5,0.005
1.1000000000000085,50,Stochastic Pruning,0.5,0.005
0.9400000000000119,50,Stochastic Pruning,0.5,0.005
0.7900000000000063,50,Stochastic Pruning,0.5,0.005
1.6400000000000006,50,Stochastic Pruning,0.5,0.005
1.0800000000000125,50,Stochastic Pruning,0.5,0.005
1.1500000000000057,50,Stochastic Pruning,0.5,0.005
1.3700000000000045,50,Stochastic Pruning,0.5,0.005
1.1500000000000057,50,Stochastic Pruning,0.5,0.005
0.9000000000000057,50,Stochastic Pruning,0.5,0.005
1.190000000000012,50,Stochastic Pruning,0.5,0.005
1.0700000000000074,50,Stochastic Pruning,0.5,0.005
0.5800000000000125,50,Sto. Mask -> Original Weights,0.5,0.005
0.730000000000004,50,Sto. Mask -> Original Weights,0.5,0.005
0.5500000000000114,50,Sto. Mask -> Original Weights,0.5,0.005
0.7600000000000051,50,Sto. Mask -> Original Weights,0.5,0.005
0.6000000000000085,50,Sto. Mask -> Original Weights,0.5,0.005
0.7400000000000091,50,Sto. Mask -> Original Weights,0.5,0.005
0.5700000000000074,50,Sto. Mask -> Original Weights,0.5,0.005
0.4900000000000091,50,Sto. Mask -> Original Weights,0.5,0.005
0.7199999999999989,50,Sto. Mask -> Original Weights,0.5,0.005
0.5900000000000034,50,Sto. Mask -> Original Weights,0.5,0.005
0.7199999999999989,50,Sto. Mask -> Original Weights,0.5,0.005
0.5600000000000023,50,Sto. Mask -> Original Weights,0.5,0.005
0.7000000000000028,50,Sto. Mask -> Original Weights,0.5,0.005
0.6099999999999994,50,Sto. Mask -> Original Weights,0.5,0.005
0.6300000000000097,50,Sto. Mask -> Original Weights,0.5,0.005
0.710000000000008,50,Sto. Mask -> Original Weights,0.5,0.005
0.8500000000000085,50,Sto. Mask -> Original Weights,0.5,0.005
0.5600000000000023,50,Sto. Mask -> Original Weights,0.5,0.005
0.5800000000000125,50,Sto. Mask -> Original Weights,0.5,0.005
0.6800000000000068,50,Sto. Mask -> Original Weights,0.5,0.005
0.6200000000000045,50,Sto. Mask -> Original Weights,0.5,0.005
0.6900000000000119,50,Sto. Mask -> Original Weights,0.5,0.005
0.6400000000000006,50,Sto. Mask -> Original Weights,0.5,0.005
0.7400000000000091,50,Sto. Mask -> Original Weights,0.5,0.005
0.9699999999999989,50,Sto. Mask -> Original Weights,0.5,0.005
0.6400000000000006,50,Sto. Mask -> Original Weights,0.5,0.005
0.5800000000000125,50,Sto. Mask -> Original Weights,0.5,0.005
0.5200000000000102,50,Sto. Mask -> Original Weights,0.5,0.005
0.6700000000000017,50,Sto. Mask -> Original Weights,0.5,0.005
0.6099999999999994,50,Sto. Mask -> Original Weights,0.5,0.005
0.5900000000000034,50,Sto. Mask -> Original Weights,0.5,0.005
0.6700000000000017,50,Sto. Mask -> Original Weights,0.5,0.005
0.6400000000000006,50,Sto. Mask -> Original Weights,0.5,0.005
0.8000000000000114,50,Sto. Mask -> Original Weights,0.5,0.005
0.6400000000000006,50,Sto. Mask -> Original Weights,0.5,0.005
0.6099999999999994,50,Sto. Mask -> Original Weights,0.5,0.005
0.6300000000000097,50,Sto. Mask -> Original Weights,0.5,0.005
0.8500000000000085,50,Sto. Mask -> Original Weights,0.5,0.005
0.6800000000000068,50,Sto. Mask -> Original Weights,0.5,0.005
0.7199999999999989,50,Sto. Mask -> Original Weights,0.5,0.005
0.4100000000000108,50,Sto. Mask -> Original Weights,0.5,0.005
0.75,50,Sto. Mask -> Original Weights,0.5,0.005
0.8400000000000034,50,Sto. Mask -> Original Weights,0.5,0.005
0.5800000000000125,50,Sto. Mask -> Original Weights,0.5,0.005
0.5600000000000023,50,Sto. Mask -> Original Weights,0.5,0.005
0.6400000000000006,50,Sto. Mask -> Original Weights,0.5,0.005
0.7600000000000051,50,Sto. Mask -> Original Weights,0.5,0.005
0.6099999999999994,50,Sto. Mask -> Original Weights,0.5,0.005
0.6400000000000006,50,Sto. Mask -> Original Weights,0.5,0.005
0.8300000000000125,50,Sto. Mask -> Original Weights,0.5,0.005
0.8599999999999994,50,Det. Mask -> Sto. Weights,0.5,0.005
0.7000000000000028,50,Det. Mask -> Sto. Weights,0.5,0.005
0.8400000000000034,50,Det. Mask -> Sto. Weights,0.5,0.005
