Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy,individual,sigma
100,2788444777120.0,0.6795682311058044,87.66,1.214556097984314,67.74,5,0.001
101,2788444777120.0,0.6627317667007446,86.94,1.214556097984314,67.74,5,0.001
-1,229963984.0,3.231276273727417,13.02,3.341512441635132,12.52,6,0.001
0,27825642064.0,0.9974546432495116,44.36,1.062189698219299,40.92,6,0.001
10,303782422864.0,0.608342707157135,64.08,0.8634523153305054,57.06,6,0.001
20,579739203664.0,0.8096339702606201,70.28,1.108432650566101,61.06,6,0.001
30,855695984464.0,0.6970645189285278,74.18,1.006706476211548,63.31,6,0.001
40,1131652765264.0,0.708778440952301,77.38,1.1129499673843384,64.68,6,0.001
50,1407609546064.0,0.8455222845077515,80.18,1.1904666423797607,65.84,6,0.001
60,1683566326864.0,0.7501511573791504,81.54,1.2380006313323977,66.65,6,0.001
70,1959523107664.0,0.6806303262710571,83.98,1.3680919408798218,66.82,6,0.001
80,2235479888464.0,0.7932434678077698,85.28,1.182949781417847,67.39,6,0.001
90,2511436669264.0,0.8653826713562012,85.76,1.640388250350952,67.18,6,0.001
100,2787393450064.0,0.8655009865760803,87.48,1.5395599603652954,67.45,6,0.001
101,2787393450064.0,0.8988485336303711,87.5,1.5395599603652954,67.45,6,0.001
-1,229939504.0,3.957250595092773,8.88,3.898459911346436,9.62,7,0.001
0,27822679984.0,1.0445804595947266,45.36,1.036034345626831,41.89,7,0.001
10,303750084784.0,0.5604299902915955,64.88,0.7874318957328796,57.27,7,0.001
20,579677489584.0,0.6381455063819885,70.06,0.9482949376106262,60.95,7,0.001
30,855604894384.0,0.9206334352493286,75.0,1.1629877090454102,63.08,7,0.001
40,1131532299184.0,0.8042066097259521,78.04,1.0893921852111816,64.98,7,0.001
50,1407459703984.0,0.8753968477249146,79.7,1.2962390184402466,65.22,7,0.001
60,1683387108784.0,0.6939472556114197,82.56,1.2406691312789917,66.51,7,0.001
70,1959314513584.0,0.8929469585418701,84.22,1.2972898483276367,66.97,7,0.001
80,2235241918384.0,0.7696298956871033,85.72,1.197152853012085,67.39,7,0.001
90,2511169323184.0,0.6509863138198853,87.12,1.055242657661438,67.6,7,0.001
100,2787096727984.0,0.8528957366943359,87.38,1.4185172319412231,67.51,7,0.001
101,2787096727984.0,0.8824087381362915,87.22,1.4185172319412231,67.51,7,0.001
-1,230045296.0,3.505354166030884,10.9,3.5387420654296875,10.87,8,0.001
0,27835480816.0,1.067767858505249,42.1,1.1021050214767456,41.03,8,0.001
10,303889836016.0,0.6815709471702576,63.3,0.9836746454238892,57.02,8,0.001
20,579944191216.0,0.6400550007820129,70.48,1.0711487531661987,61.0,8,0.001
30,855998546416.0,0.7248439788818359,75.16,1.068853497505188,63.45,8,0.001
40,1132052901616.0,0.8454798460006714,77.24,1.1643445491790771,65.01,8,0.001
50,1408107256816.0,0.916216254234314,80.02,1.2915817499160769,66.03,8,0.001
60,1684161612016.0,0.8168781399726868,82.06,1.27002215385437,66.43,8,0.001
70,1960215967216.0,0.8078705668449402,83.52,1.298160433769226,66.58,8,0.001
80,2236270322416.0,0.8431304097175598,85.4,1.2067935466766355,67.31,8,0.001
90,2512324677616.0,1.0004676580429075,86.76,1.3330291509628296,67.52,8,0.001
100,2788379032816.0,0.7524177432060242,87.48,1.197138428688049,67.81,8,0.001
101,2788379032816.0,0.7706236243247986,88.34,1.197138428688049,67.81,8,0.001
-1,230099920.0,3.4232778549194336,11.72,3.470630884170532,11.61,9,0.001
0,27842090320.0,0.9823089241981506,43.48,1.00672447681427,42.06,9,0.001
10,303961994320.0,0.61311274766922,62.38,0.871169924736023,56.62,9,0.001
20,580081898320.0,0.7030361294746399,69.74,0.995468020439148,61.14,9,0.001
30,856201802320.0,0.8053284287452698,73.7,1.0968029499053955,62.96,9,0.001
40,1132321706320.0,0.7664397954940796,77.38,1.1222983598709106,64.32,9,0.001
50,1408441610320.0,0.8469738364219666,79.08,1.1712965965270996,65.75,9,0.001
60,1684561514320.0,0.9032266139984132,81.58,1.253677487373352,66.51,9,0.001
70,1960681418320.0,0.7402285933494568,83.18,1.2260812520980835,66.62,9,0.001
80,2236801322320.0,0.865670919418335,84.34,1.089102864265442,67.4,9,0.001
90,2512921226320.0,0.9672672152519226,86.06,1.389435648918152,66.97,9,0.001
100,2789041130320.0,0.7879804372787476,87.62,1.379321575164795,67.61,9,0.001
101,2789041130320.0,0.7896229028701782,87.42,1.379321575164795,67.61,9,0.001
-1,230121184.0,4.285330295562744,8.6,4.322100162506104,9.17,10,0.001
0,27844663264.0,1.0163421630859375,43.44,1.0242111682891846,41.44,10,0.001
10,303990084064.0,0.6439246535301208,62.8,0.8584955334663391,56.65,10,0.001
20,580135504864.0,0.7284325957298279,69.58,0.995030641555786,61.41,10,0.001
30,856280925664.0,0.7961513996124268,73.34,1.2180873155593872,63.1,10,0.001
40,1132426346464.0,0.9201815724372864,76.9,1.353042721748352,64.55,10,0.001
50,1408571767264.0,0.9269437193870544,79.46,1.4071834087371826,65.29,10,0.001
60,1684717188064.0,0.9225355386734008,81.06,1.4051294326782229,65.76,10,0.001
70,1960862608864.0,0.8347886204719543,83.42,1.308974027633667,66.67,10,0.001
80,2237008029664.0,0.8367637991905212,84.92,1.4442204236984253,66.73,10,0.001
90,2513153450464.0,0.8161733746528625,86.58,1.1451990604400637,67.03,10,0.001
100,2789298871264.0,0.8020405769348145,86.96,1.4422976970672607,67.39,10,0.001
101,2789298871264.0,0.7839160561561584,88.04,1.4422976970672607,67.39,10,0.001
-1,230135536.0,3.724810361862183,9.66,3.777385473251343,10.75,11,0.001
0,27846399856.0,1.0093637704849243,44.12,1.0285663604736328,41.26,11,0.001
10,304009043056.0,0.6610327363014221,63.5,0.8806748986244202,56.85,11,0.001
20,580171686256.0,0.8522756099700928,69.7,1.016156792640686,61.28,11,0.001
30,856334329456.0,1.0013246536254885,73.48,1.2576996088027954,63.01,11,0.001
40,1132496972656.0,0.7964595556259155,77.98,1.1472437381744385,64.8,11,0.001
50,1408659615856.0,0.9012334942817688,79.72,1.1562424898147583,65.73,11,0.001
60,1684822259056.0,0.8765998482704163,82.24,1.40065336227417,66.16,11,0.001
70,1960984902256.0,0.8094865083694458,84.14,1.4435672760009766,66.53,11,0.001
80,2237147545456.0,0.7026560306549072,85.54,1.2230079174041748,67.15,11,0.001
90,2513310188656.0,0.9322274923324584,86.46,1.510306477546692,66.95,11,0.001
100,2789472831856.0,0.9167627692222596,87.02,1.6051865816116333,67.39,11,0.001
101,2789472831856.0,0.9503782987594604,87.04,1.6051865816116333,67.39,11,0.001
-1,230222608.0,3.677504062652588,11.2,3.745325565338135,11.47,12,0.001
0,27856935568.0,1.0006169080734253,44.1,1.049283742904663,40.88,12,0.001
10,304124065168.0,0.5745121836662292,63.62,0.8798928260803223,56.7,12,0.001
20,580391194768.0,0.8498247861862183,69.44,1.1394413709640503,60.85,12,0.001
30,856658324368.0,0.7980729341506958,73.98,1.0842596292495728,63.31,12,0.001
40,1132925453968.0,0.7582871913909912,77.8,1.1393340826034546,64.3,12,0.001
50,1409192583568.0,0.6892876029014587,80.2,1.1714637279510498,65.49,12,0.001
60,1685459713168.0,0.7651548981666565,81.88,1.325857162475586,66.28,12,0.001
70,1961726842768.0,1.0537729263305664,83.78,1.4658821821212769,66.21,12,0.001
80,2237993972368.0,0.8322433233261108,85.2,1.450647473335266,66.81,12,0.001
90,2514261101968.0,0.7546659111976624,86.28,1.2076964378356934,67.4,12,0.001
100,2790528231568.0,0.8171786665916443,88.48,1.540801763534546,66.87,12,0.001
101,2790528231568.0,0.8520987629890442,87.96,1.540801763534546,66.87,12,0.001
-1,230195584.0,3.000528335571289,11.5,2.993288040161133,12.82,13,0.001
0,27853665664.0,0.9909088611602784,42.74,1.0427699089050293,41.47,13,0.001
10,304088366464.0,0.6367226243019104,62.84,0.8404396772384644,57.0,13,0.001
20,580323067264.0,0.5939149856567383,69.96,0.987463116645813,61.17,13,0.001
30,856557768064.0,0.8953690528869629,74.32,1.225711703300476,63.61,13,0.001
40,1132792468864.0,0.7709226012229919,78.14,1.1145473718643188,64.82,13,0.001
50,1409027169664.0,0.7785572409629822,80.04,1.1816117763519287,65.85,13,0.001
60,1685261870464.0,0.7574341893196106,82.06,1.0973224639892578,66.65,13,0.001
70,1961496571264.0,0.7770580053329468,83.4,1.247218370437622,66.51,13,0.001
80,2237731272064.0,0.8067399859428406,85.08,1.4167464971542358,66.91,13,0.001
90,2513965972864.0,0.6759985685348511,86.88,1.17404043674469,67.49,13,0.001
100,2790200673664.0,0.9186712503433228,87.82,1.477994084358215,67.57,13,0.001
101,2790200673664.0,0.931922197341919,87.56,1.477994084358215,67.57,13,0.001
-1,230223520.0,2.8447158336639404,13.04,2.842538356781006,13.84,14,0.001
0,27857045920.0,0.9567025899887084,43.28,0.9633949398994446,42.79,14,0.001
10,304125269920.0,0.5792632699012756,62.72,0.836388349533081,56.91,14,0.001
20,580393493920.0,0.8205967545509338,69.7,1.1298599243164062,60.84,14,0.001
30,856661717920.0,0.8346023559570312,73.3,1.1041080951690674,63.22,14,0.001
40,1132929941920.0,0.8738259673118591,76.74,1.2280893325805664,64.89,14,0.001
50,1409198165920.0,0.7971492409706116,79.5,1.1098661422729492,65.76,14,0.001
60,1685466389920.0,1.0445375442504885,82.16,1.3216904401779177,66.54,14,0.001
70,1961734613920.0,0.7591464519500732,83.84,1.2638685703277588,66.77,14,0.001
80,2238002837920.0,0.7787114977836609,85.48,1.321510672569275,67.06,14,0.001
90,2514271061920.0,0.9144142866134644,86.2,1.3827661275863647,67.78,14,0.001
100,2790539285920.0,0.8208515644073486,88.0,1.289191961288452,67.93,14,0.001
101,2790539285920.0,0.7733315229415894,87.84,1.289191961288452,67.93,14,0.001
-1,230010928.0,2.8144795894622803,15.42,2.835871696472168,15.28,15,0.001
0,27831322288.0,1.009114384651184,43.46,1.046575903892517,42.31,15,0.001
10,303844435888.0,0.6205123662948608,62.5,0.8508002161979675,57.56,15,0.001
20,579857549488.0,0.8059308528900146,69.46,0.9948229789733888,61.75,15,0.001
30,855870663088.0,0.9440959095954896,73.26,1.093233942985535,63.59,15,0.001
40,1131883776688.0,0.8181293606758118,77.5,1.0922667980194092,65.22,15,0.001
50,1407896890288.0,0.835142970085144,79.4,1.2193355560302734,66.2,15,0.001
60,1683910003888.0,0.7031323313713074,81.82,1.198224663734436,66.65,15,0.001
70,1959923117488.0,0.6020858287811279,83.64,1.034994125366211,67.08,15,0.001
80,2235936231088.0,0.8873875737190247,85.06,1.3155417442321775,67.27,15,0.001
90,2511949344688.0,0.9062273502349854,85.26,1.2600499391555786,67.77,15,0.001
100,2787962458288.0,0.560051441192627,87.86,1.2770665884017944,67.85,15,0.001
101,2787962458288.0,0.5890963673591614,87.86,1.2770665884017944,67.85,15,0.001
-1,230215024.0,4.283036231994629,9.48,4.374301433563232,9.91,16,0.001
0,27856017904.0,1.0137099027633667,42.04,1.0903069972991943,40.07,16,0.001
10,304114046704.0,0.5918430089950562,62.98,0.8599710464477539,56.95,16,0.001
20,580372075504.0,0.936927616596222,69.08,1.2473481893539429,60.86,16,0.001
30,856630104304.0,0.789463996887207,73.68,1.0696818828582764,63.3,16,0.001
40,1132888133104.0,1.010887861251831,76.62,1.3864495754241943,64.68,16,0.001
50,1409146161904.0,0.9303613901138306,79.54,1.0580506324768066,65.56,16,0.001
60,1685404190704.0,0.692053496837616,81.98,1.1523261070251465,66.45,16,0.001
70,1961662219504.0,0.729282021522522,84.08,1.1413944959640503,67.09,16,0.001
80,2237920248304.0,0.9750377535820008,84.64,1.394099235534668,67.25,16,0.001
90,2514178277104.0,0.7303582429885864,86.94,1.258532166481018,67.76,16,0.001
100,2790436305904.0,0.8625233769416809,87.24,1.2993838787078855,67.57,16,0.001
101,2790436305904.0,0.896884024143219,87.52,1.2993838787078855,67.57,16,0.001
-1,230130592.0,3.5091118812561035,11.84,3.561685562133789,12.63,17,0.001
0,27845801632.0,1.0387104749679563,42.66,0.9920940399169922,41.83,17,0.001
10,304002512032.0,0.5645366907119751,62.52,0.920479416847229,56.64,17,0.001
20,580159222432.0,0.9130390882492064,69.16,1.2420274019241333,60.0,17,0.001
30,856315932832.0,0.8430927991867065,73.24,1.374974012374878,63.12,17,0.001
40,1132472643232.0,1.0486220121383667,77.28,1.3651187419891355,64.58,17,0.001
50,1408629353632.0,0.9314546585083008,80.18,1.2948527336120603,65.7,17,0.001
60,1684786064032.0,1.0519739389419556,81.86,1.4605121612548828,66.23,17,0.001
70,1960942774432.0,0.9299777746200562,83.94,1.3323136568069458,66.99,17,0.001
80,2237099484832.0,0.7635138034820557,86.14,1.298681378364563,67.62,17,0.001
90,2513256195232.0,0.84308260679245,86.22,1.360551357269287,67.92,17,0.001
100,2789412905632.0,0.7620970606803894,87.9,1.132086157798767,68.36,17,0.001
101,2789412905632.0,0.711275041103363,88.44,1.132086157798767,68.36,17,0.001
-1,230004160.0,3.680021524429321,12.02,3.76164436340332,11.59,18,0.001
0,27830503360.0,1.0093575716018677,43.04,1.0701550245285034,41.59,18,0.001
10,303835495360.0,0.568495512008667,63.0,0.9052733182907104,57.36,18,0.001
20,579840487360.0,0.7375950813293457,68.98,0.8804702758789062,61.06,18,0.001
30,855845479360.0,0.9851012229919434,73.94,1.379447102546692,63.28,18,0.001
40,1131850471360.0,1.0705674886703491,76.58,1.2166662216186523,64.48,18,0.001
50,1407855463360.0,0.7571049928665161,81.58,0.9865376949310304,65.62,18,0.001
60,1683860455360.0,0.7868595719337463,82.38,1.1285312175750732,66.32,18,0.001
70,1959865447360.0,0.9331399202346802,84.12,1.5454925298690796,66.43,18,0.001
80,2235870439360.0,1.0781004428863523,85.78,1.644782304763794,66.7,18,0.001
90,2511875431360.0,0.868367075920105,86.88,1.4884744882583618,67.12,18,0.001
100,2787880423360.0,0.79250568151474,88.0,1.2708909511566162,67.41,18,0.001
101,2787880423360.0,0.7907704710960388,87.28,1.2708909511566162,67.41,18,0.001
-1,230172208.0,3.9282169342041016,10.42,4.015933036804199,11.05,19,0.001
0,27850837168.0,1.0108520984649658,43.54,1.0221542119979858,41.79,19,0.001
10,304057486768.0,0.7310861945152283,62.92,0.9118714928627014,57.32,19,0.001
20,580264136368.0,0.8276321887969971,69.64,1.1176964044570925,61.31,19,0.001
30,856470785968.0,0.6871468424797058,74.48,1.0271117687225342,63.37,19,0.001
40,1132677435568.0,0.9601070284843444,77.1,1.3602312803268433,64.26,19,0.001
50,1408884085168.0,0.9356783628463744,79.92,1.1841453313827517,65.69,19,0.001
60,1685090734768.0,0.7621415257453918,82.74,1.1765086650848389,66.42,19,0.001
70,1961297384368.0,0.8606994152069092,83.76,1.2972685098648071,66.75,19,0.001
80,2237504033968.0,0.8877270221710205,85.12,1.4500555992126465,67.01,19,0.001
90,2513710683568.0,0.7359476089477539,86.98,1.2342164516448977,67.4,19,0.001
100,2789917333168.0,0.8455230593681335,87.94,1.1885128021240234,67.88,19,0.001
101,2789917333168.0,0.8210301399230957,87.8,1.1885128021240234,67.88,19,0.001
-1,271417840.0,2.89429235458374,10.36,2.910329341888428,10.55,0,0.003
0,32841558640.0,0.9005439877510071,38.64,0.9109479188919068,37.43,0,0.003
10,358542966640.0,0.4736866950988769,58.24,0.6636881232261658,53.24,0,0.003
20,684244374640.0,0.6248464584350586,64.66,0.9130921959877014,57.66,0,0.003
30,1009945782640.0,0.6320260167121887,69.08,1.0078089237213137,60.79,0,0.003
40,1335647190640.0,0.8677412271499634,72.74,1.1536864042282104,62.25,0,0.003
50,1661348598640.0,0.6888682246208191,76.22,1.088620662689209,63.91,0,0.003
60,1987050006640.0,0.7718497514724731,78.66,1.1751487255096436,64.11,0,0.003
70,2312751414640.0,0.8052266240119934,80.32,1.1245423555374146,65.41,0,0.003
80,2638452822640.0,0.9590200185775756,81.58,1.5247812271118164,65.63,0,0.003
90,2964154230640.0,0.9448221921920776,83.04,1.3057149648666382,66.09,0,0.003
100,3289855638640.0,0.7883731722831726,84.06,1.4150216579437256,66.22,0,0.003
101,3289855638640.0,0.755146324634552,85.0,1.4150216579437256,66.22,0,0.003
-1,271313872.0,2.8638410568237305,9.34,2.8914077281951904,9.83,1,0.003
0,32828978512.0,0.8479434251785278,37.26,0.844122588634491,36.5,1,0.003
10,358405624912.0,0.4785543382167816,57.22,0.7318946123123169,53.02,1,0.003
20,683982271312.0,0.5895708799362183,64.64,0.9514122605323792,57.59,1,0.003
30,1009558917712.0,0.6198171973228455,69.28,0.9479570388793944,60.38,1,0.003
40,1335135564112.0,0.7058731913566589,72.78,1.1083647012710571,62.2,1,0.003
50,1660712210512.0,0.7976313233375549,75.3,1.1522668600082395,63.65,1,0.003
60,1986288856912.0,0.7583606839179993,78.3,1.118502140045166,64.36,1,0.003
70,2311865503312.0,0.7803028225898743,80.28,1.2971515655517578,65.17,1,0.003
80,2637442149712.0,0.8643216490745544,81.48,1.358189582824707,65.31,1,0.003
90,2963018796112.0,0.7632359862327576,83.3,1.2052974700927734,66.25,1,0.003
100,3288595442512.0,0.829338788986206,84.44,1.3358979225158691,66.29,1,0.003
101,3288595442512.0,0.8275197744369507,83.72,1.3358979225158691,66.29,1,0.003
-1,271128304.0,3.0979673862457275,8.48,3.126591920852661,8.86,2,0.003
0,32806524784.0,0.8734747767448425,35.38,0.8615949153900146,34.86,2,0.003
10,358160489584.0,0.5048425197601318,56.1,0.7294123768806458,52.57,2,0.003
20,683514454384.0,0.5824826955795288,62.68,0.8549522757530212,56.65,2,0.003
30,1008868419184.0,0.720942497253418,67.92,1.044785499572754,59.95,2,0.003
40,1334222383984.0,0.6720249652862549,71.94,0.8692771196365356,61.59,2,0.003
50,1659576348784.0,0.8101898431777954,75.06,1.250193476676941,63.01,2,0.003
60,1984930313584.0,0.7202553153038025,77.04,1.10876202583313,64.12,2,0.003
70,2310284278384.0,0.7917423844337463,79.42,1.3145174980163574,64.98,2,0.003
80,2635638243184.0,0.8986278176307678,81.04,1.1704258918762207,65.2,2,0.003
90,2960992207984.0,0.8199036121368408,82.8,1.2979815006256104,65.67,2,0.003
100,3286346172784.0,0.7884560823440552,83.62,1.3928505182266235,66.4,2,0.003
101,3286346172784.0,0.7705159187316895,84.12,1.3928505182266235,66.4,2,0.003
-1,271573456.0,3.489013671875,7.5,3.539461851119995,8.1,3,0.003
0,32860388176.0,0.8298230171203613,35.94,0.8992149829864502,35.43,3,0.003
10,358748535376.0,0.4830906093120575,56.8,0.7268292307853699,52.69,3,0.003
20,684636682576.0,0.7216964364051819,63.08,0.95587956905365,56.74,3,0.003
30,1010524829776.0,0.7749125957489014,68.76,1.0770245790481567,59.86,3,0.003
40,1336412976976.0,0.6489267349243164,73.32,0.9895607233047484,62.29,3,0.003
50,1662301124176.0,0.8191459774971008,75.04,1.1993417739868164,63.3,3,0.003
60,1988189271376.0,0.9068194031715392,77.36,1.19266939163208,64.28,3,0.003
70,2314077418576.0,0.7712842226028442,78.82,1.1903326511383057,64.87,3,0.003
80,2639965565776.0,0.6839567422866821,81.36,1.1281750202178955,65.75,3,0.003
90,2965853712976.0,0.8265486359596252,82.2,1.2469991445541382,65.85,3,0.003
100,3291741860176.0,0.6156418323516846,84.62,1.0529614686965942,66.75,3,0.003
101,3291741860176.0,0.6377967000007629,84.4,1.0529614686965942,66.75,3,0.003
-1,271318624.0,3.2635302543640137,7.28,3.3180837631225586,7.74,4,0.003
0,32829553504.0,0.8531833291053772,37.64,0.8903708457946777,36.14,4,0.003
10,358411902304.0,0.4405207931995392,57.36,0.7385227680206299,52.63,4,0.003
20,683994251104.0,0.6371278762817383,64.88,0.9291186332702636,57.33,4,0.003
30,1009576599904.0,0.7232541441917419,70.14,0.9291589260101318,60.57,4,0.003
40,1335158948704.0,0.7274177074432373,72.0,1.1241298913955688,62.29,4,0.003
50,1660741297504.0,0.8257275819778442,74.94,1.036263108253479,63.61,4,0.003
60,1986323646304.0,0.6162810921669006,78.04,1.1093716621398926,64.53,4,0.003
70,2311905995104.0,0.8029741048812866,79.84,1.286238193511963,64.88,4,0.003
80,2637488343904.0,0.8162765502929688,81.74,1.4336317777633667,65.33,4,0.003
90,2963070692704.0,0.9142155647277832,83.52,1.5362071990966797,65.92,4,0.003
100,3288653041504.0,0.8482680916786194,84.02,1.4102052450180054,66.15,4,0.003
101,3288653041504.0,0.8647162318229675,83.96,1.4102052450180054,66.15,4,0.003
-1,271324336.0,5.4559760093688965,3.7,5.548447608947754,4.03,5,0.003
0,32830244656.0,0.8670028448104858,35.82,0.8795813918113708,34.22,5,0.003
10,358419447856.0,0.473805159330368,57.54,0.6669634580612183,52.92,5,0.003
20,684008651056.0,0.6373485326766968,64.12,0.9288736581802368,57.11,5,0.003
30,1009597854256.0,0.668160617351532,68.86,0.9561782479286194,60.44,5,0.003
40,1335187057456.0,0.694029688835144,72.58,1.0324764251708984,62.08,5,0.003
50,1660776260656.0,0.9837002754211426,74.1,1.3649765253067017,62.9,5,0.003
60,1986365463856.0,0.7923498749732971,76.92,1.1018390655517578,64.23,5,0.003
70,2311954667056.0,0.8993781208992004,79.2,1.2959144115447998,64.73,5,0.003
80,2637543870256.0,0.7318886518478394,80.96,1.2770450115203855,65.6,5,0.003
90,2963133073456.0,1.1595773696899414,82.14,1.6709747314453125,65.42,5,0.003
100,3288722276656.0,0.6917900443077087,85.02,1.0685116052627563,66.42,5,0.003
101,3288722276656.0,0.6945382356643677,84.64,1.0685116052627563,66.42,5,0.003
-1,271432480.0,2.744680881500244,8.9,2.756919860839844,8.84,6,0.003
0,32843330080.0,0.8049779534339905,38.36,0.8649314641952515,36.55,6,0.003
10,358562306080.0,0.4930748045444488,57.28,0.7451706528663635,52.82,6,0.003
20,684281282080.0,0.5783681869506836,64.72,0.8780204653739929,57.12,6,0.003
30,1010000258080.0,0.6260594129562378,69.66,0.965576946735382,60.32,6,0.003
40,1335719234080.0,0.7032220363616943,73.18,0.9095378518104552,62.36,6,0.003
50,1661438210080.0,0.7070745229721069,75.92,0.9460995197296144,63.13,6,0.003
60,1987157186080.0,0.7419677972793579,78.82,1.1070221662521362,64.18,6,0.003
70,2312876162080.0,0.7623445987701416,79.74,1.1234078407287598,64.69,6,0.003
80,2638595138080.0,0.7067701816558838,82.64,1.0967748165130615,65.04,6,0.003
90,2964314114080.0,0.7595010995864868,83.28,1.1338434219360352,65.64,6,0.003
100,3290033090080.0,0.8521085381507874,84.32,1.336218237876892,65.76,6,0.003
101,3290033090080.0,0.8399717807769775,83.68,1.336218237876892,65.76,6,0.003
-1,271134544.0,3.264486312866211,8.72,3.379683256149292,8.76,7,0.003
0,32807279824.0,0.8939849734306335,36.44,0.9116153717041016,35.04,7,0.003
10,358168732624.0,0.5107000470161438,57.96,0.6773393154144287,52.51,7,0.003
20,683530185424.0,0.5488855242729187,64.58,0.8701009750366211,57.37,7,0.003
30,1008891638224.0,0.5951960682868958,69.7,0.9781999588012696,59.68,7,0.003
40,1334253091024.0,0.9151485562324524,72.56,1.2274184226989746,61.28,7,0.003
50,1659614543824.0,0.673064112663269,76.64,1.0708158016204834,63.08,7,0.003
60,1984975996624.0,0.7294599413871765,78.0,1.1313998699188232,63.77,7,0.003
70,2310337449424.0,0.7453135251998901,79.86,1.322793960571289,64.52,7,0.003
80,2635698902224.0,0.7499303817749023,81.6,1.098494291305542,65.32,7,0.003
90,2961060355024.0,0.8493792414665222,83.08,1.2651948928833008,65.17,7,0.003
100,3286421807824.0,1.0337752103805542,83.6,1.560449242591858,65.07,7,0.003
101,3286421807824.0,1.0092151165008545,84.54,1.560449242591858,65.07,7,0.003
-1,271399936.0,3.0973474979400635,8.44,3.201179027557373,8.62,8,0.003
0,32839392256.0,0.8435328602790833,37.1,0.8557442426681519,36.65,8,0.003
10,358519315456.0,0.4629280865192413,57.76,0.6862339377403259,52.65,8,0.003
20,684199238656.0,0.5213583111763,64.66,0.7969370484352112,57.02,8,0.003
30,1009879161856.0,0.6443274617195129,69.92,0.8636838793754578,60.33,8,0.003
40,1335559085056.0,0.8064554929733276,73.16,1.1228772401809692,61.77,8,0.003
50,1661239008256.0,0.770011305809021,76.68,1.0933396816253662,63.16,8,0.003
60,1986918931456.0,0.8732704520225525,78.62,1.1670260429382324,64.04,8,0.003
70,2312598854656.0,0.7997692823410034,80.12,1.1255395412445068,65.09,8,0.003
80,2638278777856.0,0.548509955406189,82.54,1.1701149940490725,65.23,8,0.003
90,2963958701056.0,0.6432667970657349,83.08,1.0311391353607178,66.04,8,0.003
100,3289638624256.0,0.8189128637313843,84.46,1.259449481964111,65.44,8,0.003
101,3289638624256.0,0.7808159589767456,84.24,1.259449481964111,65.44,8,0.003
-1,271554688.0,2.6023497581481934,11.16,2.6440980434417725,10.94,9,0.003
0,32858117248.0,0.8651971817016602,39.54,0.8340911865234375,37.45,9,0.003
10,358723742848.0,0.4831545650959015,58.92,0.6459671258926392,53.3,9,0.003
20,684589368448.0,0.5857744216918945,65.66,0.8881775140762329,57.61,9,0.003
30,1010454994048.0,0.7084743976593018,70.6,0.9847558736801147,60.08,9,0.003
40,1336320619648.0,0.7799132466316223,73.84,0.977613925933838,62.13,9,0.003
50,1662186245248.0,0.8740130662918091,76.32,1.2786465883255005,62.84,9,0.003
60,1988051870848.0,0.8795838952064514,78.88,1.0420372486114502,64.34,9,0.003
70,2313917496448.0,0.7917624711990356,81.06,1.0370632410049438,65.48,9,0.003
80,2639783122048.0,0.7415974140167236,82.2,1.1632966995239258,65.81,9,0.003
90,2965648747648.0,0.7067771553993225,84.18,1.1946371793746948,66.28,9,0.003
100,3291514373248.0,0.74210125207901,85.5,1.1291667222976685,66.53,9,0.003
101,3291514373248.0,0.7621839642524719,85.4,1.1291667222976685,66.53,9,0.003
-1,271655152.0,3.13086462020874,9.26,3.184850215911865,9.2,10,0.003
0,32870273392.0,0.8737205862998962,39.2,0.8709808588027954,37.12,10,0.003
10,358856455792.0,0.49831023812294,58.14,0.7722281217575073,52.96,10,0.003
20,684842638192.0,0.5672155618667603,65.52,1.00541889667511,57.19,10,0.003
30,1010828820592.0,0.7703242301940918,70.2,1.0701900720596311,60.2,10,0.003
40,1336815002992.0,0.6319107413291931,73.28,1.1148841381072998,62.24,10,0.003
50,1662801185392.0,0.8288208246231079,75.76,1.346455454826355,62.88,10,0.003
60,1988787367792.0,0.8545619249343872,78.6,1.302293300628662,63.81,10,0.003
70,2314773550192.0,0.7338426113128662,81.08,1.2344048023223877,64.69,10,0.003
80,2640759732592.0,0.8524752855300903,82.86,1.5397409200668335,64.71,10,0.003
90,2966745914992.0,0.65110182762146,84.12,1.2277714014053345,65.31,10,0.003
100,3292732097392.0,0.764934778213501,84.56,1.3536702394485474,65.41,10,0.003
101,3292732097392.0,0.758220911026001,84.48,1.3536702394485474,65.41,10,0.003
-1,271498144.0,2.893005847930908,9.16,2.869482040405273,9.25,11,0.003
0,32851275424.0,0.9094906449317932,38.54,0.8759968280792236,37.33,11,0.003
10,358649048224.0,0.5381383895874023,57.88,0.6752927303314209,53.23,11,0.003
20,684446821024.0,0.5809789299964905,63.56,0.7703447937965393,57.94,11,0.003
30,1010244593824.0,0.6284196376800537,68.94,0.9007875323295592,60.59,11,0.003
40,1336042366624.0,0.7165420651435852,72.1,0.92062646150589,62.77,11,0.003
50,1661840139424.0,0.8073469996452332,74.66,1.0427666902542114,63.74,11,0.003
60,1987637912224.0,0.7974274754524231,77.14,1.1302772760391235,64.3,11,0.003
70,2313435685024.0,0.4791671931743622,79.72,0.9777623414993286,65.32,11,0.003
80,2639233457824.0,0.8214112520217896,81.36,1.211564064025879,65.48,11,0.003
90,2965031230624.0,0.9513630867004396,82.5,1.389806628227234,65.51,11,0.003
