Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
80,278151791632.0,0.1405311077833175,2.4562550606788136e-06,94.42,0.149185299873352,2.4099772417685017e-06,90.68,30,0.005,resnet18,GMP,cifar10,0.9
90,312477393232.0,0.1222868859767913,3.039633611479076e-06,94.64,0.1436925679445266,3.377242819624371e-06,90.73,30,0.005,resnet18,GMP,cifar10,0.9
-1,114540592.0,0.4974475800991058,1.4199741826814716e-06,78.8,0.4760272204875946,1.2436796623660484e-06,78.9,31,0.005,resnet18,GMP,cifar10,0.9
0,3550758352.0,0.4597967267036438,1.2583379884745227e-06,82.4,0.4510019719600677,1.1472418464109069e-06,81.18,31,0.005,resnet18,GMP,cifar10,0.9
10,37912935952.0,0.2477897554636001,6.127333449512662e-07,94.96,0.2487512975931167,6.127095844021824e-07,91.12,31,0.005,resnet18,GMP,cifar10,0.9
20,72275113552.0,0.2348966002464294,6.540529398080253e-07,95.28,0.2359638810157776,5.898287440686545e-07,91.11,31,0.005,resnet18,GMP,cifar10,0.9
30,106637291152.0,0.2202853560447693,4.055737861108355e-07,95.14,0.2209171056747436,5.921282877352496e-07,91.04,31,0.005,resnet18,GMP,cifar10,0.9
40,140999468752.0,0.1922822594642639,5.650832122228167e-07,94.64,0.1922769397497177,6.83611688145902e-07,90.76,31,0.005,resnet18,GMP,cifar10,0.9
50,175361646352.0,0.177232950925827,7.585549042232742e-07,93.98,0.1753526926040649,9.255839472643856e-07,90.58,31,0.005,resnet18,GMP,cifar10,0.9
60,209723823952.0,0.1705165207386016,8.650494578432699e-07,94.44,0.171221524477005,9.905436400003964e-07,90.58,31,0.005,resnet18,GMP,cifar10,0.9
70,244086001552.0,0.163652703166008,9.753172207638272e-07,94.04,0.1670060902833938,1.1424762078604545e-06,90.57,31,0.005,resnet18,GMP,cifar10,0.9
80,278448179152.0,0.1420018523931503,1.6543305036975653e-06,94.02,0.1446306258440017,1.8537220967118628e-06,90.48,31,0.005,resnet18,GMP,cifar10,0.9
90,312810356752.0,0.1268937885761261,2.3911240987217752e-06,94.42,0.136572778224945,2.6119573703908827e-06,90.42,31,0.005,resnet18,GMP,cifar10,0.9
-1,114612688.0,0.4298034906387329,7.790850986566511e-07,84.56,0.4192894697189331,8.615244269094546e-07,82.37,32,0.005,resnet18,GMP,cifar10,0.9
0,3552993328.0,0.40595543384552,6.732505539730482e-07,86.34,0.398445725440979,8.238149007411266e-07,83.98,32,0.005,resnet18,GMP,cifar10,0.9
10,37936799728.0,0.2375672906637191,5.387235546550073e-07,95.4,0.2373201549053192,6.362735121001606e-07,90.72,32,0.005,resnet18,GMP,cifar10,0.9
20,72320606128.0,0.2260593324899673,6.69668736463791e-07,95.16,0.229557529091835,6.438196464841894e-07,90.77,32,0.005,resnet18,GMP,cifar10,0.9
30,106704412528.0,0.2176850140094757,6.891859243296494e-07,95.12,0.2198987007141113,6.708397677357425e-07,90.91,32,0.005,resnet18,GMP,cifar10,0.9
40,141088218928.0,0.1957962960004806,7.793626082275296e-07,94.44,0.1975644528865814,1.0253457958242509e-06,90.65,32,0.005,resnet18,GMP,cifar10,0.9
50,175472025328.0,0.1760794967412948,1.4383763300429564e-06,94.32,0.1800309866666793,1.4945500197427464e-06,90.44,32,0.005,resnet18,GMP,cifar10,0.9
60,209855831728.0,0.1711730360984802,1.4534467709381715e-06,94.0,0.1760784387588501,1.603033865649195e-06,90.4,32,0.005,resnet18,GMP,cifar10,0.9
70,244239638128.0,0.1652152389287948,1.4688532701256918e-06,94.46,0.1701958626508712,1.8251996607432373e-06,90.47,32,0.005,resnet18,GMP,cifar10,0.9
80,278623444528.0,0.1403500139713287,2.092830072797369e-06,94.8,0.1497231870889663,2.784973275993252e-06,90.55,32,0.005,resnet18,GMP,cifar10,0.9
90,313007250928.0,0.1174190789461135,3.09488996208529e-06,94.22,0.141335979104042,3.989628112321952e-06,90.64,32,0.005,resnet18,GMP,cifar10,0.9
-1,114658816.0,0.5381351709365845,6.210293577169068e-07,73.22,0.4909991919994354,7.346014285758429e-07,74.85,33,0.005,resnet18,GMP,cifar10,0.9
0,3554423296.0,0.4886895716190338,7.231569725263398e-07,78.82,0.44892418384552,7.258000778165297e-07,79.2,33,0.005,resnet18,GMP,cifar10,0.9
10,37952068096.0,0.2450308948755264,5.287790258989844e-07,95.26,0.2523267567157745,5.860902660970169e-07,90.65,33,0.005,resnet18,GMP,cifar10,0.9
20,72349712896.0,0.2355963736772537,5.903769420001481e-07,95.5,0.2429741024971008,5.94227230976685e-07,90.65,33,0.005,resnet18,GMP,cifar10,0.9
30,106747357696.0,0.2222603559494018,5.619167495751753e-07,95.78,0.2318020313978195,6.20349737801007e-07,90.76,33,0.005,resnet18,GMP,cifar10,0.9
40,141145002496.0,0.1958041936159134,6.835747399236425e-07,95.12,0.2077445387840271,9.26163295389415e-07,90.6,33,0.005,resnet18,GMP,cifar10,0.9
50,175542647296.0,0.1741276830434799,9.58922441895993e-07,94.66,0.1892658025026321,1.4808568948865286e-06,90.41,33,0.005,resnet18,GMP,cifar10,0.9
60,209940292096.0,0.1697046309709549,1.191600631500478e-06,94.96,0.189119204878807,1.6028138816182036e-06,90.34,33,0.005,resnet18,GMP,cifar10,0.9
70,244337936896.0,0.163683146238327,1.90640457731206e-06,94.76,0.1856593489646911,1.813733319977473e-06,90.28,33,0.005,resnet18,GMP,cifar10,0.9
80,278735581696.0,0.1374075263738632,2.2530866772285663e-06,94.72,0.1750201731920242,2.6813586373464204e-06,90.41,33,0.005,resnet18,GMP,cifar10,0.9
90,313133226496.0,0.1214465051889419,2.765165618257015e-06,94.74,0.1654658764600753,3.5941568512498634e-06,90.47,33,0.005,resnet18,GMP,cifar10,0.9
-1,114620896.0,0.444987952709198,6.121042019913148e-07,82.46,0.4166801273822784,7.017259804342757e-07,82.21,34,0.005,resnet18,GMP,cifar10,0.9
0,3553247776.0,0.4241644442081451,6.235054570424836e-07,85.36,0.3977509438991546,6.912387107149698e-07,84.2,34,0.005,resnet18,GMP,cifar10,0.9
10,37939516576.0,0.2322451919317245,5.016935347157414e-07,95.5,0.229255273938179,5.854878963873489e-07,91.22,34,0.005,resnet18,GMP,cifar10,0.9
20,72325785376.0,0.2235785126686096,4.676270464187837e-07,95.52,0.2207291275262832,5.866617698302434e-07,91.21,34,0.005,resnet18,GMP,cifar10,0.9
30,106712054176.0,0.2113332897424698,5.885460723220604e-07,95.12,0.2113581746816635,5.781735694654344e-07,91.14,34,0.005,resnet18,GMP,cifar10,0.9
40,141098322976.0,0.1894068568944931,6.982020863688376e-07,95.16,0.1980578750371933,7.780406576785026e-07,90.84,34,0.005,resnet18,GMP,cifar10,0.9
50,175484591776.0,0.1710349321365356,9.906202649290208e-07,94.52,0.1856322437524795,1.2114629726056592e-06,90.77,34,0.005,resnet18,GMP,cifar10,0.9
60,209870860576.0,0.1664655804634094,1.2157823903180542e-06,94.42,0.1831209659576416,1.323859805779648e-06,90.75,34,0.005,resnet18,GMP,cifar10,0.9
70,244257129376.0,0.159915030002594,1.4698284758196678e-06,94.66,0.1762481182813644,1.5182747574726818e-06,90.73,34,0.005,resnet18,GMP,cifar10,0.9
80,278643398176.0,0.1376416087150573,2.162857299481402e-06,94.52,0.1618702113628387,2.373262304899981e-06,90.72,34,0.005,resnet18,GMP,cifar10,0.9
90,313029666976.0,0.1167000159621238,2.982310661536758e-06,94.98,0.1506702452898025,3.398463150006137e-06,90.79,34,0.005,resnet18,GMP,cifar10,0.9
-1,114571264.0,0.4763102233409881,8.415833008257323e-07,78.26,0.4867680370807647,8.888625870895339e-07,77.85,35,0.005,resnet18,GMP,cifar10,0.9
0,3551709184.0,0.4392335712909698,7.674584026062803e-07,81.64,0.4531887173652649,8.533223194717721e-07,81.12,35,0.005,resnet18,GMP,cifar10,0.9
10,37923088384.0,0.2360134720802307,6.006194439578394e-07,95.52,0.2467622607946396,6.670923085039249e-07,91.24,35,0.005,resnet18,GMP,cifar10,0.9
20,72294467584.0,0.2198928594589233,7.169976470322581e-07,95.74,0.2406132072210312,6.509414447464223e-07,91.2,35,0.005,resnet18,GMP,cifar10,0.9
30,106665846784.0,0.2105576992034912,6.367695846165589e-07,95.3,0.2327911704778671,6.398076379809936e-07,91.22,35,0.005,resnet18,GMP,cifar10,0.9
40,141037225984.0,0.1890901327133178,8.399898661082261e-07,95.2,0.2195996344089508,8.043856496442459e-07,90.86,35,0.005,resnet18,GMP,cifar10,0.9
50,175408605184.0,0.1699690371751785,1.0683123718990828e-06,95.06,0.2061523795127868,1.187438328997814e-06,90.74,35,0.005,resnet18,GMP,cifar10,0.9
60,209779984384.0,0.163589522242546,1.293523610002012e-06,94.72,0.2018074095249176,1.2741110140268574e-06,90.65,35,0.005,resnet18,GMP,cifar10,0.9
70,244151363584.0,0.159395545721054,1.4775421277590794e-06,95.28,0.2023226469755172,1.4504474847854e-06,90.54,35,0.005,resnet18,GMP,cifar10,0.9
80,278522742784.0,0.1362020969390869,2.879945668610162e-06,94.76,0.1844795197248459,2.260969722556183e-06,90.5,35,0.005,resnet18,GMP,cifar10,0.9
90,312894121984.0,0.1154383197426796,3.4808870168490103e-06,94.86,0.1855083703994751,3.233828010706929e-06,90.44,35,0.005,resnet18,GMP,cifar10,0.9
-1,114611968.0,0.4754216969013214,5.816406769554305e-07,79.68,0.4458417892456054,7.984479566403024e-07,79.67,36,0.005,resnet18,GMP,cifar10,0.9
0,3552971008.0,0.4474629759788513,7.612831041114987e-07,83.28,0.4226003587245941,8.301475986627338e-07,82.26,36,0.005,resnet18,GMP,cifar10,0.9
10,37936561408.0,0.2431743144989013,5.694215019502735e-07,95.24,0.241338312625885,7.864705366955604e-07,90.73,36,0.005,resnet18,GMP,cifar10,0.9
20,72320151808.0,0.2290479242801666,8.122427743728622e-07,94.96,0.2292226254940033,7.790037557242613e-07,90.76,36,0.005,resnet18,GMP,cifar10,0.9
30,106703742208.0,0.2160964757204055,6.589096983589116e-07,94.98,0.2165597677230835,8.39994413581735e-07,90.81,36,0.005,resnet18,GMP,cifar10,0.9
40,141087332608.0,0.1884249150753021,1.0814599136210743e-06,94.3,0.1912190616130828,1.1125340506623616e-06,90.54,36,0.005,resnet18,GMP,cifar10,0.9
50,175470923008.0,0.1687872856855392,1.546076077829639e-06,94.54,0.1746329963207245,1.6037422483350383e-06,90.53,36,0.005,resnet18,GMP,cifar10,0.9
60,209854513408.0,0.1665562242269516,1.5335764373958227e-06,93.62,0.1696260720491409,1.76805383489409e-06,90.52,36,0.005,resnet18,GMP,cifar10,0.9
70,244238103808.0,0.1605236232280731,1.409477363267797e-06,94.06,0.1630661934614181,1.9331794192112284e-06,90.51,36,0.005,resnet18,GMP,cifar10,0.9
80,278621694208.0,0.1369051337242126,2.42339888245624e-06,94.44,0.1425895541906356,3.028796072612749e-06,90.46,36,0.005,resnet18,GMP,cifar10,0.9
90,313005284608.0,0.1169931218028068,2.95515906145738e-06,94.96,0.1320089697837829,4.213576630718308e-06,90.59,36,0.005,resnet18,GMP,cifar10,0.9
-1,114750448.0,0.4708057641983032,8.920252980715304e-07,79.04,0.4695242643356323,9.558078772897716e-07,78.08,37,0.005,resnet18,GMP,cifar10,0.9
0,3557263888.0,0.442707747220993,9.233534683517064e-07,82.42,0.4403631687164306,9.528912414680236e-07,81.27,37,0.005,resnet18,GMP,cifar10,0.9
10,37982398288.0,0.2358309924602508,5.195528842705244e-07,95.18,0.2509872317314148,5.971776317892363e-07,90.77,37,0.005,resnet18,GMP,cifar10,0.9
20,72407532688.0,0.2267074882984161,5.352800940272573e-07,95.08,0.2432323694229126,5.780005380984221e-07,90.8,37,0.005,resnet18,GMP,cifar10,0.9
30,106832667088.0,0.2131369411945343,5.904559543523646e-07,95.04,0.2326214164495468,5.401950033956382e-07,90.83,37,0.005,resnet18,GMP,cifar10,0.9
40,141257801488.0,0.1896344870328903,6.384096309375309e-07,94.7,0.2119542062282562,7.173912877078692e-07,90.54,37,0.005,resnet18,GMP,cifar10,0.9
50,175682935888.0,0.1688117533922195,9.129914246841508e-07,94.5,0.1908976584672927,1.0772771474876208e-06,90.49,37,0.005,resnet18,GMP,cifar10,0.9
60,210108070288.0,0.163085862994194,1.3125428495186495e-06,94.12,0.1872673332691192,1.1597209095270955e-06,90.48,37,0.005,resnet18,GMP,cifar10,0.9
70,244533204688.0,0.1580105274915695,1.0934355714198318e-06,94.48,0.1816891580820083,1.278992044717597e-06,90.46,37,0.005,resnet18,GMP,cifar10,0.9
80,278958339088.0,0.1330310553312301,2.194831267843256e-06,94.02,0.1616194993257522,1.8956600342789896e-06,90.4,37,0.005,resnet18,GMP,cifar10,0.9
90,313383473488.0,0.1155153065919876,3.075110726058483e-06,94.4,0.1459712237119674,2.556102117523551e-06,90.42,37,0.005,resnet18,GMP,cifar10,0.9
-1,114676672.0,0.5030620694160461,1.0153560197068143e-06,83.48,0.4534906446933746,1.3561912055592984e-06,82.72,38,0.005,resnet18,GMP,cifar10,0.9
0,3554976832.0,0.4411863982677459,9.432089314032056e-07,87.24,0.4094525575637817,1.1800215133916936e-06,85.52,38,0.005,resnet18,GMP,cifar10,0.9
10,37957978432.0,0.2484396696090698,7.682575073886255e-07,95.46,0.2551290988922119,7.9242289530157e-07,91.0,38,0.005,resnet18,GMP,cifar10,0.9
20,72360980032.0,0.2368493974208831,6.234653255887679e-07,94.98,0.2447876930236816,7.9598561342209e-07,90.85,38,0.005,resnet18,GMP,cifar10,0.9
30,106763981632.0,0.2222537696361541,6.964428393985145e-07,95.24,0.2334605753421783,8.19114291061851e-07,90.83,38,0.005,resnet18,GMP,cifar10,0.9
40,141166983232.0,0.19222292304039,8.222290261983289e-07,94.58,0.206319659948349,1.079309981832921e-06,90.6,38,0.005,resnet18,GMP,cifar10,0.9
50,175569984832.0,0.1701555848121643,1.5500613699259702e-06,94.44,0.1848673224449157,1.6159118558789487e-06,90.6,38,0.005,resnet18,GMP,cifar10,0.9
60,209972986432.0,0.1640752106904983,1.61427863076824e-06,94.04,0.1818801909685135,1.7449535789637594e-06,90.55,38,0.005,resnet18,GMP,cifar10,0.9
70,244375988032.0,0.1597687304019928,2.128459527739324e-06,93.64,0.1752227395772934,1.966770014405484e-06,90.62,38,0.005,resnet18,GMP,cifar10,0.9
80,278778989632.0,0.133669301867485,2.488341351636336e-06,93.64,0.1565013825893402,2.939408659585752e-06,90.51,38,0.005,resnet18,GMP,cifar10,0.9
90,313181991232.0,0.1178255751729011,3.270861043347395e-06,94.06,0.1493236571550369,4.078022811881965e-06,90.59,38,0.005,resnet18,GMP,cifar10,0.9
-1,114546928.0,0.5635552406311035,7.254067213580129e-07,72.8,0.5282787084579468,6.505545115942368e-07,73.57,39,0.005,resnet18,GMP,cifar10,0.9
0,3550954768.0,0.4980846047401428,6.563116698998783e-07,79.28,0.4712165892124176,6.82765119108808e-07,78.58,39,0.005,resnet18,GMP,cifar10,0.9
10,37915033168.0,0.2513461112976074,6.2032563619141e-07,95.64,0.2447022199630737,7.826840260349854e-07,90.66,39,0.005,resnet18,GMP,cifar10,0.9
20,72279111568.0,0.2390267550945282,8.105603797048389e-07,95.3,0.234081819653511,7.960251764416171e-07,90.66,39,0.005,resnet18,GMP,cifar10,0.9
30,106643189968.0,0.2243498861789703,7.564261181869369e-07,95.1,0.2222817540168762,7.954425313982938e-07,90.6,39,0.005,resnet18,GMP,cifar10,0.9
40,141007268368.0,0.1943202912807464,8.311621968459804e-07,94.98,0.1961361318826675,9.695222615846433e-07,90.66,39,0.005,resnet18,GMP,cifar10,0.9
50,175371346768.0,0.1731293797492981,1.6827067383928809e-06,94.86,0.1754107624292373,1.5106386399565963e-06,90.44,39,0.005,resnet18,GMP,cifar10,0.9
60,209735425168.0,0.1693601608276367,1.582825461809989e-06,94.62,0.1717980355024337,1.6373592188756447e-06,90.44,39,0.005,resnet18,GMP,cifar10,0.9
70,244099503568.0,0.1600042879581451,2.038088723566034e-06,94.56,0.1642078161239624,1.8597311282064768e-06,90.35,39,0.005,resnet18,GMP,cifar10,0.9
80,278463581968.0,0.1363512724637985,3.1619713354302803e-06,94.58,0.147493690252304,2.9232364795461763e-06,90.29,39,0.005,resnet18,GMP,cifar10,0.9
90,312827660368.0,0.1190111488103866,3.1939557629812043e-06,94.7,0.1364309936761856,4.070309387316229e-06,90.28,39,0.005,resnet18,GMP,cifar10,0.9
-1,114569872.0,0.4668039381504059,6.834908958808228e-07,78.82,0.4480656683444977,8.17263071439811e-07,78.33,40,0.005,resnet18,GMP,cifar10,0.9
0,3551666032.0,0.4323647916316986,6.367488367686747e-07,81.82,0.4202533662319183,8.038409191613027e-07,80.94,40,0.005,resnet18,GMP,cifar10,0.9
10,37922627632.0,0.246682807803154,5.825763196298794e-07,95.1,0.2606484889984131,6.636613534283242e-07,90.81,40,0.005,resnet18,GMP,cifar10,0.9
20,72293589232.0,0.2342640161514282,4.193464064883301e-07,95.0,0.2490945756435394,6.705914756821585e-07,91.0,40,0.005,resnet18,GMP,cifar10,0.9
30,106664550832.0,0.219536080956459,4.69317825491089e-07,95.56,0.2330847382545471,6.868042419228004e-07,90.96,40,0.005,resnet18,GMP,cifar10,0.9
40,141035512432.0,0.1925046741962433,9.133517551163096e-07,95.04,0.1987709403038025,8.852848623064347e-07,90.74,40,0.005,resnet18,GMP,cifar10,0.9
50,175406474032.0,0.1699522286653518,1.135514025918383e-06,94.88,0.1725554764270782,1.3211707710070186e-06,90.62,40,0.005,resnet18,GMP,cifar10,0.9
60,209777435632.0,0.1641073673963546,1.922502860907116e-06,94.86,0.1681315004825592,1.443218707208871e-06,90.68,40,0.005,resnet18,GMP,cifar10,0.9
70,244148397232.0,0.1587007045745849,1.588497866578109e-06,94.84,0.1614929884672165,1.645993506826926e-06,90.62,40,0.005,resnet18,GMP,cifar10,0.9
80,278519358832.0,0.1321445256471634,2.037771764662466e-06,94.62,0.1376712173223495,2.854243348338059e-06,90.71,40,0.005,resnet18,GMP,cifar10,0.9
90,312890320432.0,0.1145703271031379,4.002865807706257e-06,94.72,0.1193760707974433,4.407784217619337e-06,90.82,40,0.005,resnet18,GMP,cifar10,0.9
-1,114383968.0,0.4385601580142975,7.063847533572698e-07,83.8,0.4170419871807098,7.943162927404046e-07,82.42,41,0.005,resnet18,GMP,cifar10,0.9
0,3545903008.0,0.413483202457428,7.642507284799649e-07,86.46,0.3951082527637481,7.815367553121177e-07,84.65,41,0.005,resnet18,GMP,cifar10,0.9
10,37861093408.0,0.2401104420423507,6.36167555967404e-07,95.36,0.2457586526870727,6.501103371192585e-07,90.9,41,0.005,resnet18,GMP,cifar10,0.9
20,72176283808.0,0.2271076440811157,5.145219006408297e-07,95.24,0.2365697026252746,6.4548521550023e-07,90.93,41,0.005,resnet18,GMP,cifar10,0.9
30,106491474208.0,0.2141612470149994,6.266874379434739e-07,94.78,0.2277452200651168,6.542785513374838e-07,90.78,41,0.005,resnet18,GMP,cifar10,0.9
40,140806664608.0,0.187595933675766,6.366187221829023e-07,95.26,0.205819234251976,8.700322950971895e-07,90.77,41,0.005,resnet18,GMP,cifar10,0.9
50,175121855008.0,0.1679826825857162,9.155595535048632e-07,94.66,0.1955544203519821,1.255587790183199e-06,90.4,41,0.005,resnet18,GMP,cifar10,0.9
60,209437045408.0,0.1655900925397873,1.0041602536148275e-06,94.68,0.1941849738359451,1.3568836720878608e-06,90.4,41,0.005,resnet18,GMP,cifar10,0.9
70,243752235808.0,0.157868891954422,1.4031456885277294e-06,94.16,0.1878269910812378,1.5305815850297222e-06,90.41,41,0.005,resnet18,GMP,cifar10,0.9
80,278067426208.0,0.1355328261852264,2.542105221436941e-06,94.4,0.1794013530015945,2.2563206130143958e-06,90.41,41,0.005,resnet18,GMP,cifar10,0.9
90,312382616608.0,0.1212823167443275,3.2508448839507764e-06,94.48,0.1746445745229721,3.188345090165967e-06,90.36,41,0.005,resnet18,GMP,cifar10,0.9
-1,114593104.0,0.5449754595756531,5.493870958162006e-07,76.18,0.5153148770332336,7.237334216370073e-07,76.63,42,0.005,resnet18,GMP,cifar10,0.9
0,3552386224.0,0.5021982192993164,6.2598905969935e-07,81.12,0.4806103408336639,7.21138690096268e-07,80.31,42,0.005,resnet18,GMP,cifar10,0.9
10,37930317424.0,0.2420013844966888,6.084745791667956e-07,95.0,0.2603032290935516,5.915163114877942e-07,90.58,42,0.005,resnet18,GMP,cifar10,0.9
20,72308248624.0,0.2299884408712387,4.597013116836024e-07,95.22,0.250633180141449,5.897323944736854e-07,90.59,42,0.005,resnet18,GMP,cifar10,0.9
30,106686179824.0,0.2168095260858535,5.727352458961832e-07,95.08,0.2412724643945694,6.071858820178022e-07,90.58,42,0.005,resnet18,GMP,cifar10,0.9
40,141064111024.0,0.188334509730339,8.972091336545418e-07,94.16,0.2185336500406265,8.722838060748472e-07,90.39,42,0.005,resnet18,GMP,cifar10,0.9
50,175442042224.0,0.1677697896957397,1.4065493587622768e-06,94.68,0.2007032930850982,1.2983234682906186e-06,90.38,42,0.005,resnet18,GMP,cifar10,0.9
60,209819973424.0,0.164277121424675,1.0744092833192551e-06,94.7,0.1921862959861755,1.396095512973261e-06,90.4,42,0.005,resnet18,GMP,cifar10,0.9
70,244197904624.0,0.1583063304424286,1.901298332995793e-06,94.8,0.1896766275167465,1.5690321788497386e-06,90.32,42,0.005,resnet18,GMP,cifar10,0.9
80,278575835824.0,0.1365882605314254,1.820464831325808e-06,93.88,0.1715877205133438,2.3561997295473702e-06,90.34,42,0.005,resnet18,GMP,cifar10,0.9
90,312953767024.0,0.1160548031330108,3.4469635465939064e-06,94.32,0.1559709459543228,3.262780865043169e-06,90.44,42,0.005,resnet18,GMP,cifar10,0.9
-1,114582928.0,0.4025075733661651,1.1072904726461277e-06,85.54,0.4059514999389648,1.147859279626573e-06,83.83,43,0.005,resnet18,GMP,cifar10,0.9
0,3552070768.0,0.383821427822113,1.0051290928458911e-06,87.86,0.3885335028171539,1.1078021771027124e-06,85.37,43,0.005,resnet18,GMP,cifar10,0.9
10,37926949168.0,0.2376824021339416,5.418758064479334e-07,95.08,0.2588085234165191,6.932203859832953e-07,90.46,43,0.005,resnet18,GMP,cifar10,0.9
20,72301827568.0,0.230044737458229,5.494609354173008e-07,95.4,0.2486297488212585,6.817919029344921e-07,90.49,43,0.005,resnet18,GMP,cifar10,0.9
30,106676705968.0,0.2174014151096344,4.636837047655718e-07,95.38,0.2371015399694442,7.228429126371338e-07,90.6,43,0.005,resnet18,GMP,cifar10,0.9
40,141051584368.0,0.1907855868339538,1.018234911498439e-06,94.5,0.2098429352045059,1.0121376590177531e-06,90.49,43,0.005,resnet18,GMP,cifar10,0.9
50,175426462768.0,0.1688856929540634,1.2217010407766793e-06,94.62,0.1858546435832977,1.5623620583937736e-06,90.33,43,0.005,resnet18,GMP,cifar10,0.9
60,209801341168.0,0.16690194606781,2.1221248971414752e-06,94.46,0.1824118793010711,1.6529387494301773e-06,90.33,43,0.005,resnet18,GMP,cifar10,0.9
70,244176219568.0,0.1595278084278106,2.1180442217882955e-06,94.2,0.1785762012004852,1.873019641607243e-06,90.29,43,0.005,resnet18,GMP,cifar10,0.9
80,278551097968.0,0.1390109211206436,2.486053290340351e-06,94.34,0.1619199365377426,3.054934268220677e-06,90.29,43,0.005,resnet18,GMP,cifar10,0.9
90,312925976368.0,0.1184678524732589,3.0246517326304456e-06,94.54,0.1455837786197662,4.364672349765897e-06,90.37,43,0.005,resnet18,GMP,cifar10,0.9
-1,114753184.0,0.4831604659557342,7.697213391111291e-07,77.62,0.4663411974906921,9.245603109775402e-07,76.27,44,0.005,resnet18,GMP,cifar10,0.9
0,3557348704.0,0.4535137414932251,8.292857387459662e-07,81.84,0.4359171688556671,9.146056072495412e-07,79.74,44,0.005,resnet18,GMP,cifar10,0.9
10,37983303904.0,0.2539552450180053,6.316645340120886e-07,95.54,0.2441558390855789,6.768944444957015e-07,91.07,44,0.005,resnet18,GMP,cifar10,0.9
20,72409259104.0,0.2398019284009933,5.524798325495794e-07,95.8,0.2346287816762924,6.627693664995604e-07,91.08,44,0.005,resnet18,GMP,cifar10,0.9
30,106835214304.0,0.2270043492317199,6.763126521036611e-07,95.56,0.2221626043319702,6.6716739866024e-07,91.04,44,0.005,resnet18,GMP,cifar10,0.9
40,141261169504.0,0.1913101822137832,8.5635173263654e-07,95.24,0.1930157393217086,7.561313282167248e-07,90.78,44,0.005,resnet18,GMP,cifar10,0.9
50,175687124704.0,0.1730061322450637,1.8015668956650188e-06,94.94,0.1731033325195312,1.1146947827000986e-06,90.6,44,0.005,resnet18,GMP,cifar10,0.9
60,210113079904.0,0.1683277338743209,1.130211444433371e-06,94.72,0.1699418574571609,1.217141630149854e-06,90.58,44,0.005,resnet18,GMP,cifar10,0.9
70,244539035104.0,0.1618216782808303,1.5992039834600291e-06,95.1,0.1620904803276062,1.4037210576134385e-06,90.48,44,0.005,resnet18,GMP,cifar10,0.9
80,278964990304.0,0.1420383304357528,2.8011336326017044e-06,94.64,0.1414728164672851,2.2113679278845666e-06,90.41,44,0.005,resnet18,GMP,cifar10,0.9
90,313390945504.0,0.12053744494915,2.757005859166384e-06,94.74,0.1303163319826126,3.071776291108108e-06,90.44,44,0.005,resnet18,GMP,cifar10,0.9
-1,114747232.0,0.458110511302948,9.713944564282428e-07,77.64,0.4462124407291412,1.2602898777913651e-06,77.26,45,0.005,resnet18,GMP,cifar10,0.9
0,3557164192.0,0.441906988620758,8.523588803655002e-07,82.0,0.422564685344696,1.2296673048695084e-06,80.44,45,0.005,resnet18,GMP,cifar10,0.9
10,37981333792.0,0.2356554567813873,6.204255100783485e-07,95.46,0.2367210537195205,7.397270564979408e-07,90.7,45,0.005,resnet18,GMP,cifar10,0.9
20,72405503392.0,0.2238123714923858,5.837886192239239e-07,95.2,0.2275324910879135,7.337935699069931e-07,90.77,45,0.005,resnet18,GMP,cifar10,0.9
30,106829672992.0,0.2142185717821121,5.639402047563635e-07,94.88,0.2181161791086197,7.405054702758207e-07,90.76,45,0.005,resnet18,GMP,cifar10,0.9
40,141253842592.0,0.1917358785867691,8.442966077382152e-07,94.54,0.1979649811983108,9.820204240895691e-07,90.55,45,0.005,resnet18,GMP,cifar10,0.9
50,175678012192.0,0.1711746305227279,1.395431127093616e-06,94.64,0.1794824302196502,1.5231470342769171e-06,90.53,45,0.005,resnet18,GMP,cifar10,0.9
60,210102181792.0,0.1704717427492141,1.1908182386832775e-06,94.22,0.1746438443660736,1.661561441324011e-06,90.51,45,0.005,resnet18,GMP,cifar10,0.9
70,244526351392.0,0.1631923168897628,1.7918683852258257e-06,94.38,0.1711973398923874,1.8773565670926475e-06,90.43,45,0.005,resnet18,GMP,cifar10,0.9
80,278950520992.0,0.1368700116872787,2.114734570568544e-06,94.32,0.1549711972475052,2.89613967652258e-06,90.36,45,0.005,resnet18,GMP,cifar10,0.9
90,313374690592.0,0.1202151551842689,4.290966444386868e-06,94.56,0.140905812382698,4.111438101972453e-06,90.3,45,0.005,resnet18,GMP,cifar10,0.9
-1,114551056.0,0.5191538333892822,1.133500177274982e-06,76.24,0.510887861251831,1.3079097698209807e-06,75.11,46,0.005,resnet18,GMP,cifar10,0.9
0,3551082736.0,0.4811349809169769,1.0507850447538658e-06,80.6,0.4769034385681152,1.1841441391879926e-06,79.07,46,0.005,resnet18,GMP,cifar10,0.9
10,37916399536.0,0.2483144998550415,4.281215524315485e-07,94.86,0.250550240278244,6.532995371344441e-07,90.56,46,0.005,resnet18,GMP,cifar10,0.9
