Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy,individual,sigma
70,360164265136.0,0.1962272822856903,9.758140322446709e-07,74.32,0.2227860987186432,1.6672626088620746e-06,73.89,19,0.011
80,410867821936.0,0.1895630359649658,1.4318111425382083e-06,75.34,0.2226178348064422,2.503632003936218e-06,74.35,19,0.011
90,461571378736.0,0.1764807105064392,2.906378995248815e-06,75.7,0.2205366790294647,3.4806630537786987e-06,74.87,19,0.011
-1,168641968.0,0.441807746887207,4.6967895173111174e-07,42.04,0.4330151677131653,5.763691888205358e-07,43.67,20,0.011
0,5227901008.0,0.4090284407138824,5.965153491160891e-07,45.0,0.4021976888179779,5.788346015833667e-07,45.85,20,0.011
10,55820491408.0,0.1776645928621292,4.980923904440715e-07,68.08,0.2099059969186782,5.256063673186873e-07,66.67,20,0.011
20,106413081808.0,0.1825960129499435,7.043959158181679e-07,69.02,0.2135659307241439,5.816797283841879e-07,67.52,20,0.011
30,157005672208.0,0.1907846182584762,7.004116469033761e-07,69.38,0.2197648286819458,6.559400276273664e-07,68.37,20,0.011
40,207598262608.0,0.2048057615756988,1.2160023743490456e-06,71.28,0.238540694117546,1.1679996987368213e-06,70.59,20,0.011
50,258190853008.0,0.2065322399139404,1.83168629064312e-06,72.26,0.2395952641963958,1.8613471866046887e-06,71.73,20,0.011
60,308783443408.0,0.2011555433273315,2.811900003507617e-06,73.04,0.2379738539457321,1.980307615667698e-06,72.03,20,0.011
70,359376033808.0,0.1949667930603027,2.399257482466055e-06,73.82,0.2362945973873138,2.2816100226918934e-06,72.23,20,0.011
80,409968624208.0,0.1790973842144012,3.909343377017649e-06,73.94,0.2305713593959808,3.66379867955402e-06,72.81,20,0.011
90,460561214608.0,0.1645132005214691,4.834862011193764e-06,74.24,0.2305424958467483,5.434588729258394e-06,73.66,20,0.011
-1,143871904.0,0.9124594926834106,3.7121831155673135e-06,76.98,0.8223398327827454,3.13118630401732e-06,77.72,0,0.001
0,4460029024.0,0.5018382668495178,2.3544803298136685e-06,90.3,0.431253582239151,2.281225079059368e-06,87.82,0,0.001
10,47621600224.0,0.1217723861336708,4.030386207887204e-06,97.22,0.1534981578588485,3.835118150163908e-06,92.03,0,0.001
20,90783171424.0,0.1017013415694236,4.895681286143372e-06,97.42,0.1508160978555679,4.2190122258034535e-06,92.03,0,0.001
30,133944742624.0,0.1030292361974716,5.742801022279309e-06,97.36,0.1493119597434997,4.717355750472052e-06,92.28,0,0.001
40,177106313824.0,0.0778314471244812,7.387672667391598e-06,97.66,0.1359398514032364,6.2848830566508695e-06,92.64,0,0.001
50,220267885024.0,0.0679153501987457,8.292548955068924e-06,97.82,0.1353413313627243,7.860875484766439e-06,92.78,0,0.001
60,263429456224.0,0.060923833400011,8.455797797068954e-06,97.78,0.136237621307373,7.767861461616121e-06,92.75,0,0.001
70,306591027424.0,0.0574280098080635,1.0001824193750508e-05,98.24,0.1441052109003067,8.0615373008186e-06,92.82,0,0.001
80,349752598624.0,0.052214290946722,8.342144610651303e-06,98.22,0.1438740342855453,9.250696166418493e-06,92.91,0,0.001
90,392914169824.0,0.0476700626313686,1.3775465049548076e-05,98.3,0.1427452713251114,1.0422129889775532e-05,93.05,0,0.001
-1,143812288.0,0.8920890688896179,3.294819180155173e-06,78.94,0.7895808815956116,3.033434495591792e-06,79.36,1,0.001
0,4458180928.0,0.5232656002044678,2.485778850314091e-06,90.24,0.447878748178482,2.1491796360351145e-06,87.75,1,0.001
10,47601867328.0,0.1306558847427368,3.3962605812121183e-06,96.98,0.1463954001665115,3.6119110973231727e-06,92.3,1,0.001
20,90745553728.0,0.1133095175027847,4.44814259026316e-06,97.12,0.1369750350713729,3.906470738002099e-06,92.38,1,0.001
30,133889240128.0,0.0974083021283149,4.585289843817009e-06,97.02,0.1311770379543304,4.182333668723004e-06,92.53,1,0.001
40,177032926528.0,0.0740735307335853,5.839934146933956e-06,97.72,0.1173036694526672,5.833674549649004e-06,92.7,1,0.001
50,220176612928.0,0.0644292533397674,6.7005153141508345e-06,97.56,0.1125906109809875,7.266735792654799e-06,92.89,1,0.001
60,263320299328.0,0.0679950788617134,8.85250119608827e-06,97.98,0.1134295165538787,7.518704478570726e-06,92.9,1,0.001
70,306463985728.0,0.0630494803190231,1.1028715562133584e-05,97.62,0.1119499430060386,8.248482117778622e-06,92.9,1,0.001
80,349607672128.0,0.0628530457615852,1.0253475011268163e-05,98.04,0.1119784787297248,9.881177902570926e-06,92.96,1,0.001
90,392751358528.0,0.0546335205435752,6.843602477601962e-06,98.24,0.1216978579759597,1.0935468708339611e-05,92.98,1,0.001
-1,143915632.0,0.778677225112915,2.962213557111681e-06,83.2,0.7266324162483215,3.1094127734832e-06,80.9,2,0.001
0,4461384592.0,0.42278653383255,2.1263176677166484e-06,91.9,0.3785232603549957,2.2208052996575134e-06,88.69,2,0.001
10,47636074192.0,0.120457224547863,3.867733084916836e-06,97.2,0.1453320235013961,3.6958278997190064e-06,92.12,2,0.001
20,90810763792.0,0.1154285445809364,5.185266218177276e-06,97.3,0.1381986439228058,3.788476078625536e-06,92.2,2,0.001
30,133985453392.0,0.1030574515461921,5.9025956034020055e-06,97.24,0.1319252699613571,4.102758339286083e-06,92.29,2,0.001
40,177160142992.0,0.073226474225521,5.878378487977898e-06,97.54,0.1196785494685173,5.4046381592343096e-06,92.69,2,0.001
50,220334832592.0,0.058432437479496,8.944452019932214e-06,97.92,0.120018795132637,6.289017164817778e-06,92.84,2,0.001
60,263509522192.0,0.0643049925565719,6.610571290366352e-06,97.94,0.1234896481037139,6.349442173814168e-06,92.84,2,0.001
70,306684211792.0,0.0593512207269668,7.075951998558594e-06,97.96,0.1254083663225174,6.581583420484094e-06,92.91,2,0.001
80,349858901392.0,0.0665174201130867,9.967371624952648e-06,98.12,0.120853953063488,7.652095519006252e-06,92.98,2,0.001
90,393033590992.0,0.0549400858581066,7.386187007796252e-06,98.42,0.1180964410305023,8.80037623574026e-06,93.02,2,0.001
-1,143873344.0,0.8715575337409973,4.294162863516249e-06,81.56,0.7852982878684998,3.632484549598303e-06,80.42,3,0.001
0,4460073664.0,0.4727423787117004,3.224472948204493e-06,92.16,0.4053671658039093,2.4323521756741684e-06,88.92,3,0.001
10,47622076864.0,0.1081597283482551,4.23144547312404e-06,97.06,0.1458925604820251,3.987197487731464e-06,92.38,3,0.001
20,90784080064.0,0.121045596897602,4.904105480818544e-06,97.28,0.1396217048168182,4.2159363147220574e-06,92.43,3,0.001
30,133946083264.0,0.0890326499938964,4.409568191476865e-06,97.7,0.1331829726696014,4.508862730290275e-06,92.47,3,0.001
40,177108086464.0,0.07168909907341,3.972761533077573e-06,97.82,0.1205255314707756,6.115525593486382e-06,92.74,3,0.001
50,220270089664.0,0.0613888390362262,6.458890766225522e-06,97.86,0.1135176420211792,7.689298399782274e-06,92.87,3,0.001
60,263432092864.0,0.0616460926830768,7.979288056958467e-06,98.24,0.1139594838023185,7.802496838849038e-06,92.9,3,0.001
70,306594096064.0,0.0545105189085006,8.229004379245453e-06,98.1,0.1121149137616157,8.119588528643362e-06,92.92,3,0.001
80,349756099264.0,0.0572987906634807,1.0797958566399757e-05,98.4,0.1101793274283409,9.94927904685028e-06,93.01,3,0.001
90,392918102464.0,0.0513458624482154,9.690130355011206e-06,98.36,0.1134403795003891,1.0523309356358368e-05,93.02,3,0.001
-1,143741632.0,1.0630449056625366,3.3377830277459e-06,75.5,0.9887771010398864,3.4406291433697334e-06,75.83,4,0.001
0,4455990592.0,0.497412770986557,2.724773821682902e-06,91.44,0.4201962351799011,2.2521612663695123e-06,88.5,4,0.001
10,47578480192.0,0.1154756993055343,4.854765393247362e-06,96.7,0.1659243106842041,3.10309769702144e-06,92.06,4,0.001
20,90700969792.0,0.1133617013692855,4.891741809842642e-06,97.02,0.159489706158638,3.172131755491137e-06,92.14,4,0.001
30,133823459392.0,0.0950686112046241,4.559242370305583e-06,97.34,0.1539813876152038,3.4252670957357623e-06,92.22,4,0.001
40,176945948992.0,0.0806261673569679,6.268081506277667e-06,97.44,0.1464793086051941,4.733125479106093e-06,92.59,4,0.001
50,220068438592.0,0.0573915243148803,7.831256880308501e-06,97.68,0.1403795331716537,6.1930450101499446e-06,92.64,4,0.001
60,263190928192.0,0.0691318809986114,1.0351060154789591e-05,97.96,0.1402426362037658,6.396545359166339e-06,92.65,4,0.001
70,306313417792.0,0.0610339753329753,7.75971966504585e-06,97.9,0.1368458569049835,6.8819922489637975e-06,92.75,4,0.001
80,349435907392.0,0.0514385141432285,9.363446224597284e-06,98.16,0.1408782601356506,7.871736670495011e-06,92.94,4,0.001
90,392558396992.0,0.0500481016933918,1.0597778782539535e-05,98.42,0.1461512595415115,9.358400347991848e-06,93.09,4,0.001
-1,143946688.0,0.8371273279190063,3.831677986454452e-06,82.74,0.7379614114761353,3.836834366666153e-06,81.28,5,0.001
0,4462347328.0,0.4604329466819763,2.735775979090249e-06,92.0,0.3888597786426544,2.379261559326551e-06,89.26,5,0.001
10,47646353728.0,0.1254943758249282,3.323364580865018e-06,97.3,0.1676201671361923,3.682306669361424e-06,92.18,5,0.001
20,90830360128.0,0.1075378209352493,3.714226750162197e-06,97.16,0.168411523103714,3.854360329569317e-06,92.31,5,0.001
30,134014366528.0,0.0947647243738174,4.045677997055464e-06,97.38,0.1624370217323303,4.2403603401908185e-06,92.44,5,0.001
40,177198372928.0,0.0711311623454094,5.236811830400256e-06,97.6,0.1533256471157074,5.500356564880349e-06,92.69,5,0.001
50,220382379328.0,0.0606824904680252,7.6627902672044e-06,97.88,0.138678565621376,7.126081072783563e-06,92.86,5,0.001
60,263566385728.0,0.0582844913005828,7.62216632210766e-06,97.96,0.1395487934350967,7.312808975257212e-06,92.91,5,0.001
70,306750392128.0,0.0673636943101883,6.587750249309465e-06,97.88,0.1399626582860946,7.761318556731567e-06,92.92,5,0.001
80,349934398528.0,0.0529949925839901,1.0659516192390583e-05,98.28,0.1518925279378891,9.208454684994647e-06,92.91,5,0.001
90,393118404928.0,0.0534196533262729,1.0604358976706862e-05,97.96,0.1463857293128967,1.05221461126348e-05,92.94,5,0.001
-1,143913664.0,0.8677752614021301,3.746465154108592e-06,79.94,0.8127910494804382,3.19972468787455e-06,79.42,6,0.001
0,4461323584.0,0.4409509897232055,1.941327127497061e-06,91.94,0.3984323441982269,2.190304940086208e-06,88.49,6,0.001
10,47635422784.0,0.1209413856267929,3.915955858246889e-06,97.0,0.1334839761257171,3.438617341089412e-06,92.33,6,0.001
20,90809521984.0,0.1267309784889221,3.3979308682319243e-06,97.54,0.1286581009626388,3.694102588269743e-06,92.4,6,0.001
30,133983621184.0,0.1001299992203712,4.454517238627886e-06,97.36,0.1173426061868667,4.108968369109789e-06,92.54,6,0.001
40,177157720384.0,0.0674945265054702,7.180781267379643e-06,97.82,0.1102116480469703,5.333873104973463e-06,92.77,6,0.001
50,220331819584.0,0.0705983936786651,6.487927748821676e-06,97.82,0.1163020133972168,6.979239060456166e-06,92.83,6,0.001
60,263505918784.0,0.0690687894821167,7.390267001028405e-06,97.96,0.1121668145060539,7.147524229367264e-06,92.86,6,0.001
70,306680017984.0,0.0585823915898799,6.706311069137882e-06,97.56,0.1138399168848991,7.464644113497343e-06,92.94,6,0.001
80,349854117184.0,0.0619253739714622,7.266913144121645e-06,98.22,0.1232274696230888,8.578389497415628e-06,92.99,6,0.001
90,393028216384.0,0.0504074580967426,9.300836609327234e-06,98.02,0.1201001107692718,9.574484465701971e-06,93.0,6,0.001
-1,143876128.0,0.9342491030693054,4.26752376370132e-06,80.66,0.848913848400116,4.510744929575594e-06,79.72,7,0.001
0,4460159968.0,0.4775205552577972,2.9477012049028417e-06,91.94,0.4277730286121368,3.0652465738967294e-06,88.54,7,0.001
10,47622998368.0,0.1170135363936424,4.986279236618429e-06,96.64,0.1456903517246246,4.213516604067991e-06,92.15,7,0.001
20,90785836768.0,0.1097503527998924,5.53722065887996e-06,97.2,0.1429081410169601,4.528621047938941e-06,92.24,7,0.001
30,133948675168.0,0.1025291234254837,4.773440196004231e-06,97.08,0.1435683667659759,4.76926425108104e-06,92.38,7,0.001
40,177111513568.0,0.0736840739846229,6.966537512198556e-06,97.92,0.1316632181406021,6.441397090384271e-06,92.7,7,0.001
50,220274351968.0,0.061882559210062,8.72731652634684e-06,98.0,0.1388052552938461,7.737367013760377e-06,92.86,7,0.001
60,263437190368.0,0.0704772323369979,9.174743354378734e-06,98.14,0.1340433657169342,8.062162123678718e-06,92.89,7,0.001
70,306600028768.0,0.0596130453050136,8.996213182399515e-06,97.76,0.1344356089830398,8.312724276038352e-06,92.9,7,0.001
80,349762867168.0,0.0568100996315479,9.878632226900663e-06,98.16,0.1380347162485122,9.37977347348351e-06,93.0,7,0.001
90,392925705568.0,0.0526350364089012,1.1217250175832303e-05,98.02,0.138303130865097,1.0858214409381615e-05,93.08,7,0.001
-1,143927536.0,0.899439811706543,3.952572114940267e-06,80.54,0.8030357956886292,3.571205979824299e-06,80.12,8,0.001
0,4461753616.0,0.4731801450252533,2.4195921923819697e-06,91.64,0.4018800258636474,2.3918951228552032e-06,88.73,8,0.001
10,47640014416.0,0.1137007772922515,4.995441031496739e-06,97.3,0.1549904495477676,3.851678229693789e-06,92.23,8,0.001
20,90818275216.0,0.1006174907088279,5.394184881879482e-06,97.36,0.1485942304134369,4.100933892914327e-06,92.35,8,0.001
30,133996536016.0,0.0944599732756614,4.139160864724545e-06,97.3,0.1411111801862716,4.542590886558173e-06,92.53,8,0.001
40,177174796816.0,0.0722120180726051,6.518275768030435e-06,97.54,0.1243938356637954,5.944356871623313e-06,92.73,8,0.001
50,220353057616.0,0.0607470199465751,7.452249974448932e-06,97.82,0.1237942352890968,7.359814844676293e-06,92.8,8,0.001
60,263531318416.0,0.0546657480299472,7.1061417656892445e-06,98.06,0.1222781687974929,7.637941962457262e-06,92.8,8,0.001
70,306709579216.0,0.058120273053646,6.007409865560476e-06,97.98,0.1227763667702674,8.04615319793811e-06,92.73,8,0.001
80,349887840016.0,0.0510330684483051,9.294300980400294e-06,98.02,0.1258306801319122,1.0261661373078825e-05,92.85,8,0.001
90,393066100816.0,0.0451396405696868,1.2564440112328157e-05,98.24,0.1270553022623062,1.1677760085149202e-05,92.94,8,0.001
-1,143837392.0,0.8442853689193726,3.245143716412713e-06,82.68,0.7300698757171631,3.5582172586146044e-06,81.49,9,0.001
0,4458959152.0,0.4544722139835357,2.752117097770679e-06,92.14,0.392845869064331,2.4831838345562574e-06,88.66,9,0.001
10,47610176752.0,0.1186789721250534,4.491540494200308e-06,97.26,0.1588793247938156,3.812046315943008e-06,92.17,9,0.001
20,90761394352.0,0.1160883009433746,6.168329036881914e-06,97.46,0.1603806018829345,4.049729795951862e-06,92.3,9,0.001
30,133912611952.0,0.0967761948704719,3.822199687419925e-06,97.0,0.1502700448036193,4.348564743850147e-06,92.39,9,0.001
40,177063829552.0,0.0773974433541297,7.288685537787387e-06,97.98,0.1486515402793884,5.584076006925898e-06,92.73,9,0.001
50,220215047152.0,0.0711150467395782,7.997125067049637e-06,97.9,0.1538665294647216,6.842277343821479e-06,92.81,9,0.001
60,263366264752.0,0.0535712912678718,8.284124305646401e-06,98.28,0.1464067548513412,7.082535830704728e-06,92.84,9,0.001
70,306517482352.0,0.0586343556642532,8.136284122883808e-06,98.06,0.1427260041236877,7.557602657470852e-06,92.91,9,0.001
80,349668699952.0,0.0601031929254531,9.498199688096063e-06,98.16,0.1620084792375564,8.774175512371585e-06,93.0,9,0.001
90,392819917552.0,0.0498376339673996,9.93016601569252e-06,98.36,0.1435980796813964,9.930064152285922e-06,93.06,9,0.001
-1,143898448.0,0.859171450138092,3.4610811781021766e-06,80.98,0.7633154988288879,3.313152774353512e-06,80.56,10,0.001
0,4460851888.0,0.4898618161678314,2.7000078262062743e-06,91.44,0.4057126641273498,2.2510159851663047e-06,88.3,10,0.001
10,47630386288.0,0.1210198178887367,4.7146340875769965e-06,97.12,0.1499503850936889,3.816775915765902e-06,92.29,10,0.001
20,90799920688.0,0.0998308137059211,4.977019216312328e-06,97.22,0.143771544098854,4.119061486562714e-06,92.34,10,0.001
30,133969455088.0,0.0995340049266815,5.312876965035684e-06,97.56,0.1370435655117035,4.483568773139268e-06,92.44,10,0.001
40,177138989488.0,0.0654102116823196,8.810907274892088e-06,97.74,0.1307040750980377,5.865620096301427e-06,92.7,10,0.001
50,220308523888.0,0.061499785631895,8.64429966895841e-06,98.08,0.1184319928288459,7.71621307649184e-06,92.85,10,0.001
60,263478058288.0,0.0565221533179283,9.502791726845317e-06,97.66,0.1214886605739593,7.790911695337854e-06,92.85,10,0.001
70,306647592688.0,0.0570449382066726,9.52112714003306e-06,98.04,0.1196615770459175,8.121268365357537e-06,92.9,10,0.001
80,349817127088.0,0.05691409856081,1.0222953278571367e-05,98.32,0.1273236721754074,9.178048458124977e-06,92.94,10,0.001
90,392986661488.0,0.0430234931409359,1.242023063241504e-05,98.48,0.1212096959352493,1.1259852726652753e-05,92.9,10,0.001
-1,143777968.0,0.8123546838760376,4.285386694391491e-06,83.68,0.726507842540741,3.2621562695567263e-06,81.66,11,0.001
0,4457117008.0,0.4631904661655426,2.6154450551985065e-06,92.3,0.4132206737995147,2.1366620330809383e-06,88.37,11,0.001
10,47590507408.0,0.1250327080488205,6.5341660047124606e-06,97.32,0.1511021703481674,3.538416649462306e-06,92.17,11,0.001
20,90723897808.0,0.1147689670324325,5.922645868849941e-06,97.16,0.142535775899887,3.821805876214057e-06,92.19,11,0.001
30,133857288208.0,0.0974402204155922,4.984839506505523e-06,97.52,0.1352587342262268,3.97173880628543e-06,92.38,11,0.001
40,176990678608.0,0.0742327123880386,6.681530976493377e-06,97.76,0.1231769993901252,5.388518729887437e-06,92.54,11,0.001
50,220124069008.0,0.0664030537009239,9.360173862660304e-06,97.86,0.1120997741818428,6.631333235418424e-06,92.63,11,0.001
60,263257459408.0,0.0636632665991783,9.698545909486713e-06,97.78,0.1172855421900749,6.75462342769606e-06,92.61,11,0.001
70,306390849808.0,0.0547453798353672,8.831090781313833e-06,97.8,0.113507479429245,7.231111794681055e-06,92.66,11,0.001
80,349524240208.0,0.0600565075874328,1.0263858712278306e-05,98.08,0.1189141571521759,8.256476576207206e-06,92.74,11,0.001
90,392657630608.0,0.0488566569983959,1.3322044651431495e-05,98.08,0.1132984831929206,9.770429642230738e-06,92.77,11,0.001
-1,143872528.0,0.8126370310783386,4.044630259159021e-06,82.1,0.7260026931762695,2.953909643110819e-06,81.01,12,0.001
0,4460048368.0,0.4457860291004181,2.472089136063005e-06,92.54,0.3718226552009582,2.2719946173310746e-06,88.87,12,0.001
10,47621806768.0,0.1125351265072822,4.9451605264039245e-06,97.42,0.1564718931913375,3.396251258891425e-06,92.09,12,0.001
20,90783565168.0,0.1068304926156997,4.962675120623317e-06,97.06,0.1550238728523254,3.5690777622221503e-06,92.14,12,0.001
30,133945323568.0,0.1148869395256042,5.63576077183825e-06,97.32,0.1412704735994339,4.097558303328697e-06,92.27,12,0.001
40,177107081968.0,0.0713321566581726,7.315715265576728e-06,97.76,0.1301158815622329,5.7425950217293575e-06,92.63,12,0.001
50,220268840368.0,0.0647874101996421,6.531943654408678e-06,98.18,0.1317175030708313,7.2291813921765424e-06,92.77,12,0.001
60,263430598768.0,0.0649446919560432,1.0947492228297053e-05,97.9,0.1318442374467849,7.353325599979144e-06,92.77,12,0.001
70,306592357168.0,0.0590675361454486,8.091400559351314e-06,98.06,0.1352830529212951,7.909759915492032e-06,92.81,12,0.001
80,349754115568.0,0.0529514476656913,1.146971590060275e-05,98.06,0.1334479600191116,9.416599823452998e-06,92.88,12,0.001
90,392915873968.0,0.0513846799731254,1.401712233928265e-05,98.22,0.137320265173912,1.081965910998406e-05,92.96,12,0.001
-1,143957824.0,0.9619480967521667,3.589046173146926e-06,78.52,0.8996117115020752,3.0340315788635053e-06,77.95,13,0.001
0,4462692544.0,0.485718309879303,3.078960617131088e-06,91.4,0.4247448444366455,2.040138042502804e-06,88.07,13,0.001
