Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy,individual,sigma,Architecture,Pruner,Dataset,Pruning Rate
60,241183509328.0,0.2903157472610473,2.384556182732922e-06,86.98,0.3290531933307647,2.662010729181929e-06,83.63,171,0.001,resnet18,GMP,cifar10,0.9
70,280700195728.0,0.2868098020553589,2.8547960937430616e-06,86.86,0.3311965465545654,3.675972493510926e-06,83.78,171,0.001,resnet18,GMP,cifar10,0.9
80,320216882128.0,0.2671130001544952,8.847492608765606e-06,86.42,0.3150015473365783,1.1126177014375571e-05,83.85,171,0.001,resnet18,GMP,cifar10,0.9
90,359733568528.0,0.2352847307920456,1.7517066225991584e-05,86.7,0.2840331494808197,2.218444933532737e-05,83.97,171,0.001,resnet18,GMP,cifar10,0.9
-1,131722048.0,0.5587748289108276,2.855746288332739e-07,33.78,0.5674256682395935,3.0722196697752224e-07,33.54,172,0.001,resnet18,GMP,cifar10,0.9
0,4083383488.0,0.551520824432373,2.3082377254013409e-07,34.44,0.5602071285247803,3.011642206729448e-07,34.33,172,0.001,resnet18,GMP,cifar10,0.9
10,43599997888.0,0.4456211924552917,2.710269200179028e-07,55.94,0.4597986042499542,3.614863999246154e-07,55.26,172,0.001,resnet18,GMP,cifar10,0.9
20,83116612288.0,0.4280937314033508,2.777748875359976e-07,60.98,0.4431213438510895,3.7743342318208317e-07,59.8,172,0.001,resnet18,GMP,cifar10,0.9
30,122633226688.0,0.398595929145813,3.197600335624884e-07,68.7,0.4143028557300567,4.113615261758241e-07,67.21,172,0.001,resnet18,GMP,cifar10,0.9
40,162149841088.0,0.3050963878631592,5.3528145826931e-07,84.08,0.3237212598323822,7.126218406483531e-07,82.13,172,0.001,resnet18,GMP,cifar10,0.9
50,201666455488.0,0.2855791449546814,1.887591224658536e-06,87.46,0.301472395658493,1.840267145780672e-06,84.83,172,0.001,resnet18,GMP,cifar10,0.9
60,241183069888.0,0.285198450088501,1.410858089911926e-06,87.34,0.2992860972881317,2.206140152338776e-06,84.8,172,0.001,resnet18,GMP,cifar10,0.9
70,280699684288.0,0.2817838490009308,2.716052676987601e-06,87.82,0.2943236529827118,3.0364392387127737e-06,84.62,172,0.001,resnet18,GMP,cifar10,0.9
80,320216298688.0,0.2616467177867889,7.516302048315993e-06,86.4,0.267011433839798,9.449476237932686e-06,83.86,172,0.001,resnet18,GMP,cifar10,0.9
90,359732913088.0,0.2245228737592697,1.7250657037948258e-05,85.8,0.2343565821647644,1.909270213218406e-05,83.75,172,0.001,resnet18,GMP,cifar10,0.9
-1,131638624.0,0.6031107306480408,3.663173799850483e-07,29.98,0.5815483927726746,3.654385807294602e-07,30.56,173,0.001,resnet18,GMP,cifar10,0.9
0,4080797344.0,0.5952461361885071,3.176241136770841e-07,30.78,0.5736216306686401,3.5109883356199134e-07,31.31,173,0.001,resnet18,GMP,cifar10,0.9
10,43572384544.0,0.475043773651123,3.0526132377417525e-07,52.6,0.460382342338562,3.539567501320562e-07,53.83,173,0.001,resnet18,GMP,cifar10,0.9
20,83063971744.0,0.4562890529632568,2.8485470693340176e-07,57.78,0.4418924450874328,3.7191909996181494e-07,59.06,173,0.001,resnet18,GMP,cifar10,0.9
30,122555558944.0,0.4260926842689514,3.566751445305272e-07,67.22,0.4106974303722381,4.096050361113157e-07,66.67,173,0.001,resnet18,GMP,cifar10,0.9
40,162047146144.0,0.3259361982345581,5.584187761087378e-07,84.6,0.308636337518692,6.864873967060703e-07,82.61,173,0.001,resnet18,GMP,cifar10,0.9
50,201538733344.0,0.2903461456298828,1.3029803085373717e-06,88.06,0.2806299924850464,1.6157899835889111e-06,84.65,173,0.001,resnet18,GMP,cifar10,0.9
60,241030320544.0,0.2858162224292755,1.2909392808069242e-06,87.88,0.2800688147544861,1.9434141904639546e-06,84.49,173,0.001,resnet18,GMP,cifar10,0.9
70,280521907744.0,0.2827853560447693,1.800485847525124e-06,87.22,0.282537043094635,2.6476463972358037e-06,84.12,173,0.001,resnet18,GMP,cifar10,0.9
80,320013494944.0,0.2742085754871368,7.49885930417804e-06,85.72,0.2882827520370483,7.888354957685806e-06,83.52,173,0.001,resnet18,GMP,cifar10,0.9
90,359505082144.0,0.2304923087358474,1.5739180525997654e-05,86.46,0.2600250840187073,1.6813430192996748e-05,83.67,173,0.001,resnet18,GMP,cifar10,0.9
-1,131601856.0,0.5827447175979614,2.4062859438345185e-07,31.26,0.5829988718032837,3.3320048942186986e-07,31.61,174,0.001,resnet18,GMP,cifar10,0.9
0,4079657536.0,0.5730177164077759,2.870863227144582e-07,32.7,0.5751472115516663,3.3043440339497465e-07,32.39,174,0.001,resnet18,GMP,cifar10,0.9
10,43560214336.0,0.4579454362392425,2.926445574757963e-07,53.94,0.4632780849933624,3.662792664727022e-07,53.88,174,0.001,resnet18,GMP,cifar10,0.9
20,83040771136.0,0.439209371805191,3.256608636093006e-07,60.04,0.4443047940731048,3.830101320545509e-07,59.05,174,0.001,resnet18,GMP,cifar10,0.9
30,122521327936.0,0.4051742851734161,3.406782127512997e-07,68.04,0.4123750627040863,4.2127015831283643e-07,66.87,174,0.001,resnet18,GMP,cifar10,0.9
40,162001884736.0,0.3092269599437713,5.590663363364001e-07,82.88,0.3214493989944458,7.992492783159832e-07,81.27,174,0.001,resnet18,GMP,cifar10,0.9
50,201482441536.0,0.2874860167503357,1.6478488760185428e-06,85.94,0.3057215213775635,2.0913903426844627e-06,83.98,174,0.001,resnet18,GMP,cifar10,0.9
60,240962998336.0,0.2837657928466797,2.331030827917857e-06,86.54,0.3041533529758453,2.48884862230625e-06,84.19,174,0.001,resnet18,GMP,cifar10,0.9
70,280443555136.0,0.2806960046291351,3.4654465252970112e-06,86.68,0.302622377872467,3.328927505208412e-06,84.07,174,0.001,resnet18,GMP,cifar10,0.9
80,319924111936.0,0.2658287584781647,8.294481631310191e-06,86.6,0.2950001657009125,9.70672226685565e-06,83.86,174,0.001,resnet18,GMP,cifar10,0.9
90,359404668736.0,0.2282992750406265,1.5733747204649262e-05,86.14,0.2659730017185211,1.963332397281192e-05,84.03,174,0.001,resnet18,GMP,cifar10,0.9
-1,131739184.0,0.578029453754425,2.0724577609598785e-07,32.18,0.5555849671363831,2.579018030246516e-07,33.22,175,0.001,resnet18,GMP,cifar10,0.9
0,4083914704.0,0.5702611804008484,2.546756832089159e-07,33.24,0.5487736463546753,2.632666280533158e-07,34.0,175,0.001,resnet18,GMP,cifar10,0.9
10,43605669904.0,0.4610165655612945,2.6584635293147585e-07,56.3,0.4420541822910309,3.487921560463292e-07,56.52,175,0.001,resnet18,GMP,cifar10,0.9
20,83127425104.0,0.4422973096370697,3.163935673455853e-07,61.58,0.4243012070655823,3.6505102229966724e-07,61.18,175,0.001,resnet18,GMP,cifar10,0.9
30,122649180304.0,0.4137181043624878,3.229847038710432e-07,69.84,0.3946880996227264,3.949904225919454e-07,68.75,175,0.001,resnet18,GMP,cifar10,0.9
40,162170935504.0,0.3198656141757965,5.804974989587208e-07,84.84,0.2993670403957367,7.177342808972753e-07,83.08,175,0.001,resnet18,GMP,cifar10,0.9
50,201692690704.0,0.2805005013942718,1.921809371197014e-06,88.52,0.2692156732082367,2.030140876740916e-06,85.01,175,0.001,resnet18,GMP,cifar10,0.9
60,241214445904.0,0.2771881520748138,2.59851799455646e-06,88.46,0.2668856680393219,2.5152278340101475e-06,85.05,175,0.001,resnet18,GMP,cifar10,0.9
70,280736201104.0,0.2668610215187073,2.3399652491207235e-06,88.14,0.264838695526123,3.5531188586901408e-06,84.93,175,0.001,resnet18,GMP,cifar10,0.9
80,320257956304.0,0.2550145387649536,1.0398096492281184e-05,86.9,0.2732787728309631,1.1153445484524129e-05,84.08,175,0.001,resnet18,GMP,cifar10,0.9
90,359779711504.0,0.2268702089786529,1.903268275782466e-05,86.72,0.2666886448860168,2.263377973577008e-05,84.22,175,0.001,resnet18,GMP,cifar10,0.9
-1,131627392.0,0.5673781633377075,2.904315863361262e-07,33.56,0.5676268339157104,3.086072695168696e-07,33.56,176,0.001,resnet18,GMP,cifar10,0.9
0,4080449152.0,0.5593116283416748,2.0798886168904573e-07,34.48,0.5601146817207336,3.0912559623175184e-07,34.35,176,0.001,resnet18,GMP,cifar10,0.9
10,43568666752.0,0.4437238872051239,2.461819406107679e-07,57.16,0.4511870443820953,3.9932251638674643e-07,57.17,176,0.001,resnet18,GMP,cifar10,0.9
20,83056884352.0,0.4242052435874939,2.6703617095336085e-07,62.76,0.4326106011867523,4.1999209088317e-07,62.02,176,0.001,resnet18,GMP,cifar10,0.9
30,122545101952.0,0.3909789323806762,3.265457451107068e-07,71.3,0.4014598727226257,4.68365271899529e-07,69.23,176,0.001,resnet18,GMP,cifar10,0.9
40,162033319552.0,0.3053751587867737,8.430191655861563e-07,81.48,0.3303816020488739,9.218931040777534e-07,79.1,176,0.001,resnet18,GMP,cifar10,0.9
50,201521537152.0,0.2887573838233948,2.623909495014232e-06,86.18,0.32094207406044,2.3647908165003173e-06,82.59,176,0.001,resnet18,GMP,cifar10,0.9
60,241009754752.0,0.2882966101169586,2.0701063476735726e-06,86.08,0.3194600343704223,2.8263295916985957e-06,82.91,176,0.001,resnet18,GMP,cifar10,0.9
70,280497972352.0,0.2823848724365234,3.103335984633304e-06,86.22,0.3158177137374878,3.727602688741172e-06,83.39,176,0.001,resnet18,GMP,cifar10,0.9
80,319986189952.0,0.2628222107887268,1.0263361218676437e-05,85.68,0.2905713021755218,1.0336372724850662e-05,83.42,176,0.001,resnet18,GMP,cifar10,0.9
90,359474407552.0,0.222317025065422,1.5465768228750676e-05,85.18,0.2694691121578216,1.970524681382813e-05,83.29,176,0.001,resnet18,GMP,cifar10,0.9
-1,131665408.0,0.5894068479537964,2.2268747557063762e-07,30.5,0.5686236619949341,2.564391081705253e-07,31.43,177,0.001,resnet18,GMP,cifar10,0.9
0,4081627648.0,0.5806150436401367,2.062585053863586e-07,31.4,0.5610031485557556,2.637891896029032e-07,32.05,177,0.001,resnet18,GMP,cifar10,0.9
10,43581250048.0,0.4617416262626648,2.3564318496482886e-07,54.84,0.4465618729591369,3.633868459473888e-07,55.83,177,0.001,resnet18,GMP,cifar10,0.9
20,83080872448.0,0.4435192346572876,2.944924233361235e-07,61.1,0.4279298484325409,3.8881873365426156e-07,60.71,177,0.001,resnet18,GMP,cifar10,0.9
30,122580494848.0,0.4096618294715881,3.186424919476849e-07,68.78,0.396567702293396,4.390571177737002e-07,68.72,177,0.001,resnet18,GMP,cifar10,0.9
40,162080117248.0,0.3191081881523132,6.389435611708905e-07,83.92,0.3129332959651947,8.637863970761828e-07,81.85,177,0.001,resnet18,GMP,cifar10,0.9
50,201579739648.0,0.2986264526844024,1.6423117585873117e-06,86.88,0.3023293018341064,2.2554136194230523e-06,84.47,177,0.001,resnet18,GMP,cifar10,0.9
60,241079362048.0,0.2960236668586731,2.1834277958987518e-06,87.68,0.3020158410072326,2.714197762543336e-06,84.74,177,0.001,resnet18,GMP,cifar10,0.9
70,280578984448.0,0.2918950021266937,2.6259776859660637e-06,87.44,0.3019346892833709,3.680643430925557e-06,84.5,177,0.001,resnet18,GMP,cifar10,0.9
80,320078606848.0,0.2770592868328094,1.0479538104846142e-05,86.56,0.2979751229286194,1.0625886716297828e-05,84.13,177,0.001,resnet18,GMP,cifar10,0.9
90,359578229248.0,0.242507129907608,2.139043135684915e-05,86.6,0.2656407654285431,2.1084193576825783e-05,84.33,177,0.001,resnet18,GMP,cifar10,0.9
-1,131610640.0,0.5630668997764587,2.726000047914568e-07,32.46,0.565284013748169,2.437946022837423e-07,32.44,178,0.001,resnet18,GMP,cifar10,0.9
0,4079929840.0,0.5566908121109009,2.776259293568728e-07,33.2,0.5589525103569031,2.435601800243603e-07,33.1,178,0.001,resnet18,GMP,cifar10,0.9
10,43563121840.0,0.4537118971347809,2.525103468542511e-07,52.06,0.4578809440135956,3.208243697372382e-07,53.35,178,0.001,resnet18,GMP,cifar10,0.9
20,83046313840.0,0.4375831484794616,2.556824938437785e-07,58.26,0.4395916163921356,3.416202787320799e-07,58.3,178,0.001,resnet18,GMP,cifar10,0.9
30,122529505840.0,0.4057374894618988,2.703186794406065e-07,66.22,0.4078510701656341,3.8018461623323684e-07,66.18,178,0.001,resnet18,GMP,cifar10,0.9
40,162012697840.0,0.3080412447452545,5.393546871346189e-07,82.58,0.3140078783035278,6.854058938188246e-07,81.57,178,0.001,resnet18,GMP,cifar10,0.9
50,201495889840.0,0.2925182282924652,1.9707499632204417e-06,87.32,0.3023659586906433,1.6606420558673562e-06,84.46,178,0.001,resnet18,GMP,cifar10,0.9
60,240979081840.0,0.2884721755981445,2.0662798760895384e-06,87.18,0.301855057477951,1.9759086171688978e-06,84.66,178,0.001,resnet18,GMP,cifar10,0.9
70,280462273840.0,0.286871463060379,2.4288515305670444e-06,87.04,0.3007993996143341,2.6812103897100314e-06,84.54,178,0.001,resnet18,GMP,cifar10,0.9
80,319945465840.0,0.2687511146068573,8.877015716279857e-06,86.9,0.2860875725746155,8.210136911657173e-06,84.4,178,0.001,resnet18,GMP,cifar10,0.9
90,359428657840.0,0.2350798547267913,1.7054917407222092e-05,86.7,0.2526095509529114,1.7828193449531682e-05,84.57,178,0.001,resnet18,GMP,cifar10,0.9
-1,131710624.0,0.5758466720581055,2.681440776086675e-07,32.1,0.5852612257003784,2.699547394513502e-07,31.14,179,0.001,resnet18,GMP,cifar10,0.9
0,4083029344.0,0.567757248878479,2.0979213388727658e-07,32.36,0.577901303768158,2.708945885387948e-07,31.94,179,0.001,resnet18,GMP,cifar10,0.9
10,43596216544.0,0.451266348361969,2.6261895413881575e-07,53.48,0.4667821526527405,3.70117277270765e-07,53.74,179,0.001,resnet18,GMP,cifar10,0.9
20,83109403744.0,0.4338636696338653,2.897965032389038e-07,58.54,0.4488610625267029,3.920744688912237e-07,58.53,179,0.001,resnet18,GMP,cifar10,0.9
30,122622590944.0,0.4029079377651214,3.295671717751248e-07,66.72,0.4182056188583374,4.365089694147173e-07,65.81,179,0.001,resnet18,GMP,cifar10,0.9
40,162135778144.0,0.3112353980541229,5.612237146124244e-07,83.42,0.3235712945461273,7.785055800013652e-07,80.77,179,0.001,resnet18,GMP,cifar10,0.9
50,201648965344.0,0.2948728501796722,2.1684541025024373e-06,87.44,0.3041217029094696,2.044640723397606e-06,84.29,179,0.001,resnet18,GMP,cifar10,0.9
60,241162152544.0,0.2922716438770294,2.383709670539247e-06,88.34,0.3026882708072662,2.4540747745049885e-06,84.34,179,0.001,resnet18,GMP,cifar10,0.9
70,280675339744.0,0.2876878082752228,3.4572535696497653e-06,88.0,0.300151526927948,3.4213458093290683e-06,84.34,179,0.001,resnet18,GMP,cifar10,0.9
80,320188526944.0,0.2745758891105652,8.89352577360114e-06,86.8,0.2889698147773742,1.089487977878889e-05,84.03,179,0.001,resnet18,GMP,cifar10,0.9
90,359701714144.0,0.2327754646539688,1.5487312339246273e-05,86.9,0.2590733468532562,2.219384441559669e-05,84.06,179,0.001,resnet18,GMP,cifar10,0.9
-1,131637712.0,0.5526822209358215,2.464938404500572e-07,33.0,0.5548349022865295,2.944834989193623e-07,32.25,180,0.001,resnet18,GMP,cifar10,0.9
0,4080769072.0,0.5451666116714478,2.268715348918704e-07,33.0,0.5479856133460999,2.903491349570686e-07,33.14,180,0.001,resnet18,GMP,cifar10,0.9
10,43572082672.0,0.445241779088974,3.444104947902815e-07,53.36,0.4508965313434601,3.320274686302583e-07,53.17,180,0.001,resnet18,GMP,cifar10,0.9
20,83063396272.0,0.4286569952964782,3.066502358706203e-07,58.24,0.4347717463970184,3.44708013244599e-07,57.56,180,0.001,resnet18,GMP,cifar10,0.9
30,122554709872.0,0.4005076289176941,3.177657674768853e-07,66.42,0.4071874022483825,3.707696691890306e-07,65.16,180,0.001,resnet18,GMP,cifar10,0.9
40,162046023472.0,0.3100369870662689,5.72265662412974e-07,84.48,0.3151567876338959,6.077555099182064e-07,82.55,180,0.001,resnet18,GMP,cifar10,0.9
50,201537337072.0,0.2793676853179931,9.769363487066585e-07,88.76,0.289562851190567,1.4393544915947132e-06,84.83,180,0.001,resnet18,GMP,cifar10,0.9
60,241028650672.0,0.2765873372554779,1.5493588989556883e-06,88.76,0.2894841134548187,1.7408738131052814e-06,84.65,180,0.001,resnet18,GMP,cifar10,0.9
70,280519964272.0,0.2759114503860473,1.6793112536106491e-06,89.22,0.291404128074646,2.4389548798353644e-06,84.42,180,0.001,resnet18,GMP,cifar10,0.9
80,320011277872.0,0.2729958891868591,5.809285994473612e-06,87.74,0.2998087108135223,8.029667696973775e-06,83.84,180,0.001,resnet18,GMP,cifar10,0.9
90,359502591472.0,0.2316094189882278,1.1126265235361645e-05,87.22,0.2702623307704925,1.706043622107245e-05,83.97,180,0.001,resnet18,GMP,cifar10,0.9
-1,131675584.0,0.589751660823822,2.488028485458927e-07,32.56,0.5692787170410156,2.68445631945724e-07,33.01,181,0.001,resnet18,GMP,cifar10,0.9
0,4081943104.0,0.5822219848632812,2.1735321809046587e-07,33.32,0.5621969699859619,2.6520760343373695e-07,33.62,181,0.001,resnet18,GMP,cifar10,0.9
10,43584618304.0,0.4732390940189361,2.979872704145237e-07,52.12,0.4584564864635467,3.403330879336864e-07,52.99,181,0.001,resnet18,GMP,cifar10,0.9
20,83087293504.0,0.4550543129444122,2.830113885465835e-07,56.8,0.4407426118850708,3.5585108548730204e-07,57.55,181,0.001,resnet18,GMP,cifar10,0.9
30,122589968704.0,0.4228231906890869,3.055180002320413e-07,65.0,0.4100085794925689,3.946338154037221e-07,64.96,181,0.001,resnet18,GMP,cifar10,0.9
40,162092643904.0,0.3185413181781769,5.505283979800879e-07,84.1,0.3084584772586822,6.741305469404324e-07,81.51,181,0.001,resnet18,GMP,cifar10,0.9
50,201595319104.0,0.2887792885303497,1.8685897202885824e-06,87.4,0.2921309769153595,1.6196187289096995e-06,84.01,181,0.001,resnet18,GMP,cifar10,0.9
60,241097994304.0,0.285937637090683,2.1420526081783464e-06,87.18,0.2921404242515564,1.928888423208264e-06,84.19,181,0.001,resnet18,GMP,cifar10,0.9
70,280600669504.0,0.2849465608596802,2.039996161329327e-06,87.58,0.2945200502872467,2.589386895124335e-06,84.05,181,0.001,resnet18,GMP,cifar10,0.9
80,320103344704.0,0.2758484482765198,5.732040790462634e-06,86.54,0.3090893030166626,7.245819688250776e-06,83.79,181,0.001,resnet18,GMP,cifar10,0.9
90,359606019904.0,0.242494136095047,1.2240675459906925e-05,86.84,0.2856459319591522,1.4350472156365868e-05,84.07,181,0.001,resnet18,GMP,cifar10,0.9
-1,131674384.0,0.5736037492752075,2.1800566685215017e-07,32.82,0.5590493083000183,2.668909928615904e-07,33.32,182,0.001,resnet18,GMP,cifar10,0.9
0,4081905904.0,0.5671992301940918,2.515899097943475e-07,33.52,0.5520102977752686,2.6996659130418266e-07,34.06,182,0.001,resnet18,GMP,cifar10,0.9
10,43584221104.0,0.4593599140644073,2.6563901656118105e-07,55.2,0.4466142654418945,3.478710368653992e-07,56.5,182,0.001,resnet18,GMP,cifar10,0.9
20,83086536304.0,0.4418657720088959,2.2031234436781238e-07,60.56,0.4292097091674804,3.627876026257582e-07,60.69,182,0.001,resnet18,GMP,cifar10,0.9
30,122588851504.0,0.4128669798374176,3.07619615114163e-07,67.8,0.399816483259201,3.972923536821328e-07,67.91,182,0.001,resnet18,GMP,cifar10,0.9
40,162091166704.0,0.3210720419883728,4.61028321296908e-07,84.22,0.3057745993137359,6.710546927024552e-07,82.92,182,0.001,resnet18,GMP,cifar10,0.9
50,201593481904.0,0.2900345027446747,1.2721014854832902e-06,87.8,0.2824071943759918,1.6306178167724283e-06,84.96,182,0.001,resnet18,GMP,cifar10,0.9
60,241095797104.0,0.2882022559642792,1.9583592347771628e-06,87.14,0.2822458744049072,1.968880269487272e-06,84.84,182,0.001,resnet18,GMP,cifar10,0.9
70,280598112304.0,0.2836771309375763,2.4792127533146413e-06,87.66,0.2832041084766388,2.741524212979129e-06,84.82,182,0.001,resnet18,GMP,cifar10,0.9
80,320100427504.0,0.2743610739707947,7.17690136298188e-06,86.12,0.2814574241638183,8.533762411389034e-06,84.09,182,0.001,resnet18,GMP,cifar10,0.9
90,359602742704.0,0.2316497862339019,1.3668339306605048e-05,86.58,0.2522315979003906,1.757821701175999e-05,84.11,182,0.001,resnet18,GMP,cifar10,0.9
-1,131667520.0,0.5760530829429626,2.650551778060617e-07,32.16,0.5763455629348755,3.100710728176637e-07,32.67,183,0.001,resnet18,GMP,cifar10,0.9
0,4081693120.0,0.5666425824165344,1.9532730277660448e-07,33.14,0.5684074759483337,3.069944796152413e-07,33.47,183,0.001,resnet18,GMP,cifar10,0.9
10,43581949120.0,0.4513911604881286,2.4286265443151933e-07,53.8,0.4558715522289276,3.634267784491385e-07,54.23,183,0.001,resnet18,GMP,cifar10,0.9
20,83082205120.0,0.4306568503379822,2.70225996246154e-07,58.9,0.4374907314777374,3.829192678495019e-07,59.22,183,0.001,resnet18,GMP,cifar10,0.9
30,122582461120.0,0.4004173576831817,3.134173311991617e-07,68.5,0.4057303965091705,4.115970284601645e-07,67.07,183,0.001,resnet18,GMP,cifar10,0.9
40,162082717120.0,0.2973761558532715,4.5498359213524964e-07,86.54,0.302490234375,6.712456865898275e-07,83.26,183,0.001,resnet18,GMP,cifar10,0.9
50,201582973120.0,0.2736775279045105,1.4738160416527537e-06,88.76,0.2766369581222534,1.7266207805732847e-06,85.19,183,0.001,resnet18,GMP,cifar10,0.9
60,241083229120.0,0.2704323530197143,1.5243294910760596e-06,88.22,0.2764878869056701,2.1083374122099485e-06,85.1,183,0.001,resnet18,GMP,cifar10,0.9
70,280583485120.0,0.2674102485179901,2.363842440900044e-06,87.9,0.2762258052825928,2.9156919936212944e-06,84.87,183,0.001,resnet18,GMP,cifar10,0.9
80,320083741120.0,0.2564742267131805,8.009968041733373e-06,86.48,0.2821958661079407,8.821027222438715e-06,84.17,183,0.001,resnet18,GMP,cifar10,0.9
90,359583997120.0,0.2337609678506851,1.147632337961113e-05,86.36,0.2568369507789612,1.7053873307304457e-05,84.17,183,0.001,resnet18,GMP,cifar10,0.9
-1,131640592.0,0.5989758968353271,2.9674583856831305e-07,31.98,0.5757763981819153,2.883043634938076e-07,32.64,184,0.001,resnet18,GMP,cifar10,0.9
0,4080858352.0,0.5891216993331909,2.571898676251294e-07,32.52,0.5669699311256409,2.869700495011785e-07,33.54,184,0.001,resnet18,GMP,cifar10,0.9
10,43573035952.0,0.4596981704235077,3.133909842745197e-07,57.1,0.4461783170700073,3.846793958928174e-07,56.57,184,0.001,resnet18,GMP,cifar10,0.9
20,83065213552.0,0.4392746090888977,3.680532927319291e-07,62.82,0.4262230098247528,4.137735913900542e-07,61.86,184,0.001,resnet18,GMP,cifar10,0.9
30,122557391152.0,0.401851624250412,3.346977450746636e-07,71.22,0.3921509385108948,4.641263444682409e-07,69.62,184,0.001,resnet18,GMP,cifar10,0.9
40,162049568752.0,0.3073301017284393,5.439794108497154e-07,84.74,0.3198195695877075,8.118061032291735e-07,81.69,184,0.001,resnet18,GMP,cifar10,0.9
50,201541746352.0,0.2903867661952972,1.970912762772059e-06,87.28,0.3120624125003814,2.1139023829164216e-06,83.8,184,0.001,resnet18,GMP,cifar10,0.9
60,241033923952.0,0.2897323369979858,2.3334534944297047e-06,87.98,0.3121392130851745,2.5431056656088917e-06,83.89,184,0.001,resnet18,GMP,cifar10,0.9
70,280526101552.0,0.2882830202579498,3.0675796551804524e-06,88.08,0.3109194338321686,3.4201075322926044e-06,83.91,184,0.001,resnet18,GMP,cifar10,0.9
80,320018279152.0,0.27750363945961,8.905504728318192e-06,87.22,0.306640625,9.734342711453792e-06,83.6,184,0.001,resnet18,GMP,cifar10,0.9
90,359510456752.0,0.2285773009061813,1.622706804482732e-05,86.9,0.2659759819507599,1.9380760932108387e-05,83.91,184,0.001,resnet18,GMP,cifar10,0.9
-1,131734912.0,0.6060584783554077,2.964233942748251e-07,31.78,0.5795345306396484,3.079366592828592e-07,32.08,185,0.001,resnet18,GMP,cifar10,0.9
0,4083782272.0,0.5975736379623413,3.1123619237405364e-07,32.34,0.5715762972831726,3.0703006359544815e-07,32.8,185,0.001,resnet18,GMP,cifar10,0.9
10,43604255872.0,0.479388028383255,2.5753820409590844e-07,53.7,0.4581998586654663,3.575114249088074e-07,54.13,185,0.001,resnet18,GMP,cifar10,0.9
20,83124729472.0,0.4614230394363403,2.7786836653831415e-07,59.3,0.4395925104618072,3.693868109166943e-07,59.01,185,0.001,resnet18,GMP,cifar10,0.9
30,122645203072.0,0.4279176592826843,2.6156945409638865e-07,67.82,0.4078157246112823,3.973794377998274e-07,67.15,185,0.001,resnet18,GMP,cifar10,0.9
40,162165676672.0,0.31782928109169,5.991376497149759e-07,86.6,0.3005875051021576,6.65857328385755e-07,83.37,185,0.001,resnet18,GMP,cifar10,0.9
50,201686150272.0,0.287363201379776,1.3382202723732917e-06,87.76,0.279860109090805,1.719331748972763e-06,84.71,185,0.001,resnet18,GMP,cifar10,0.9
60,241206623872.0,0.2834210991859436,1.9296501250209985e-06,88.0,0.2808583378791809,2.0887821392534534e-06,84.64,185,0.001,resnet18,GMP,cifar10,0.9
70,280727097472.0,0.2810221016407013,2.537542059144471e-06,87.48,0.2849740982055664,2.919833605119493e-06,84.39,185,0.001,resnet18,GMP,cifar10,0.9
80,320247571072.0,0.274133950471878,7.538132649642648e-06,86.52,0.294291079044342,9.065794984053356e-06,83.82,185,0.001,resnet18,GMP,cifar10,0.9
90,359768044672.0,0.2348223775625229,1.5075052033353131e-05,86.26,0.253676563501358,1.765827437338885e-05,83.99,185,0.001,resnet18,GMP,cifar10,0.9
-1,131558560.0,0.5699898600578308,2.945319010905223e-07,32.5,0.5695362091064453,3.3102745078394946e-07,32.17,186,0.001,resnet18,GMP,cifar10,0.9
0,4078315360.0,0.5622561573982239,2.459783274844085e-07,33.16,0.5618773698806763,3.251745113175275e-07,32.92,186,0.001,resnet18,GMP,cifar10,0.9
10,43545883360.0,0.4442561566829681,2.7449542017166095e-07,56.06,0.4515495598316192,3.667242367555446e-07,55.72,186,0.001,resnet18,GMP,cifar10,0.9
20,83013451360.0,0.4261614978313446,2.3090889555987815e-07,61.56,0.4337469339370727,3.857761043946084e-07,60.62,186,0.001,resnet18,GMP,cifar10,0.9
30,122481019360.0,0.3934181928634643,3.594974486986757e-07,69.3,0.4030853509902954,4.183998214557505e-07,68.15,186,0.001,resnet18,GMP,cifar10,0.9
40,161948587360.0,0.3044250607490539,5.514821737051534e-07,82.98,0.31959268450737,7.189422603914863e-07,81.53,186,0.001,resnet18,GMP,cifar10,0.9
50,201416155360.0,0.292320191860199,1.6618516838207142e-06,87.04,0.3070592284202575,1.8389747538094523e-06,84.7,186,0.001,resnet18,GMP,cifar10,0.9
60,240883723360.0,0.2905918955802917,1.8003051991399843e-06,87.6,0.3061009645462036,2.227285676781321e-06,84.92,186,0.001,resnet18,GMP,cifar10,0.9
70,280351291360.0,0.2893337309360504,2.6438133318151813e-06,87.42,0.3035453259944916,3.0350786346389214e-06,84.77,186,0.001,resnet18,GMP,cifar10,0.9
80,319818859360.0,0.2726547420024872,6.672820745734498e-06,86.64,0.2871982157230377,8.827535566524602e-06,84.41,186,0.001,resnet18,GMP,cifar10,0.9
90,359286427360.0,0.2356974929571151,1.697039078862872e-05,86.98,0.2449696958065033,1.830416476877872e-05,84.62,186,0.001,resnet18,GMP,cifar10,0.9
-1,131711536.0,0.5908241271972656,2.566345926879876e-07,31.76,0.5789674520492554,2.661306268691988e-07,31.41,187,0.001,resnet18,GMP,cifar10,0.9
